,Column1,Column2,Column3,Column4,Column42,Column43,Column8,FIXED PLSS ID,Column9,Column5,Column6,Column7
452,1280N0,670W0,SN08,SW4,SW4,ASW,1280N0670W0SN08ASW,1280N0670W0SN08ANESW,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
453,1280N0,670W0,SN08,SW4,SW4,ASW,1280N0670W0SN08ASW,1280N0670W0SN08ASWSW,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
454,1280N0,670W0,SN08,SW4,SW4,ASW,1280N0670W0SN08ASW,1280N0670W0SN08ASESW,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
455,1280N0,670W0,SN17,E2,E2,AE½,1280N0670W0SN17AE½,1280N0670W0SN17ANWSE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
456,1280N0,670W0,SN17,E2,E2,AE½,1280N0670W0SN17AE½,1280N0670W0SN17ANESE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
457,1280N0,670W0,SN17,E2,E2,AE½,1280N0670W0SN17AE½,1280N0670W0SN17ASWSE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
458,1280N0,670W0,SN17,E2,E2,AE½,1280N0670W0SN17AE½,1280N0670W0SN17ASESE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
459,1280N0,670W0,SN17,E2,E2,AE½,1280N0670W0SN17AE½,1280N0670W0SN17ANWNE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
460,1280N0,670W0,SN17,E2,E2,AE½,1280N0670W0SN17AE½,1280N0670W0SN17ANENE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
461,1280N0,670W0,SN17,E2,E2,AE½,1280N0670W0SN17AE½,1280N0670W0SN17ASWNE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
462,1280N0,670W0,SN17,E2,E2,AE½,1280N0670W0SN17AE½,1280N0670W0SN17ASENE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
463,1280N0,670W0,SN17,W2,W2,AW½,1280N0670W0SN17AW½,1280N0670W0SN17ANWSW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
464,1280N0,670W0,SN17,W2,W2,AW½,1280N0670W0SN17AW½,1280N0670W0SN17ANESW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
465,1280N0,670W0,SN17,W2,W2,AW½,1280N0670W0SN17AW½,1280N0670W0SN17ASWSW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
466,1280N0,670W0,SN17,W2,W2,AW½,1280N0670W0SN17AW½,1280N0670W0SN17ASESW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
467,1280N0,670W0,SN17,W2,W2,AW½,1280N0670W0SN17AW½,1280N0670W0SN17ANWNW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
468,1280N0,670W0,SN17,W2,W2,AW½,1280N0670W0SN17AW½,1280N0670W0SN17ANENW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
469,1280N0,670W0,SN17,W2,W2,AW½,1280N0670W0SN17AW½,1280N0670W0SN17ASWNW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
470,1280N0,670W0,SN17,W2,W2,AW½,1280N0670W0SN17AW½,1280N0670W0SN17ASENW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
471,1280N0,670W0,SN18,E2NE,E2NE,AE½NE,1280N0670W0SN18AE½NE,1280N0670W0SN18ANENE,,120.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
472,1280N0,670W0,SN18,E2NE,E2NE,AE½NE,1280N0670W0SN18AE½NE,1280N0670W0SN18ASENE,,120.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
473,1280N0,670W0,SN18,NE4SE,NE4SE,ANESE,1280N0670W0SN18ANESE,1280N0670W0SN18ANESE,1280N0670W0SN18ANESE,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
474,1280N0,670W0,SN18,NW4SE,NW4SE,ANWSE,1280N0670W0SN18ANWSE,1280N0670W0SN18ANWSE,1280N0670W0SN18ANWSE,40.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
475,1280N0,670W0,SN18, SE4SE,SE4SE,ASESE,1280N0670W0SN18ASESE,1280N0670W0SN18ASESE,1280N0670W0SN18ASESE,120.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
476,1280N0,670W0,SN18, SW4SE,SW4SE,ASWSE,1280N0670W0SN18ASWSE,1280N0670W0SN18ASWSE,1280N0670W0SN18ASWSE,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
477,1280N0,670W0,SN19,E2,E2,AE½,1280N0670W0SN19AE½,1280N0670W0SN19ANWSE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
478,1280N0,670W0,SN19,E2,E2,AE½,1280N0670W0SN19AE½,1280N0670W0SN19ANESE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
479,1280N0,670W0,SN19,E2,E2,AE½,1280N0670W0SN19AE½,1280N0670W0SN19ASWSE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
480,1280N0,670W0,SN19,E2,E2,AE½,1280N0670W0SN19AE½,1280N0670W0SN19ASESE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
481,1280N0,670W0,SN19,E2,E2,AE½,1280N0670W0SN19AE½,1280N0670W0SN19ANWNE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
482,1280N0,670W0,SN19,E2,E2,AE½,1280N0670W0SN19AE½,1280N0670W0SN19ANENE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
483,1280N0,670W0,SN19,E2,E2,AE½,1280N0670W0SN19AE½,1280N0670W0SN19ASWNE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
484,1280N0,670W0,SN19,E2,E2,AE½,1280N0670W0SN19AE½,1280N0670W0SN19ASENE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
485,1280N0,670W0,SN20,N2,N2,AN½,1280N0670W0SN20AN½,1280N0670W0SN20ANWNW,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
486,1280N0,670W0,SN20,N2,N2,AN½,1280N0670W0SN20AN½,1280N0670W0SN20ANENW,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
487,1280N0,670W0,SN20,N2,N2,AN½,1280N0670W0SN20AN½,1280N0670W0SN20ASWNW,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
488,1280N0,670W0,SN20,N2,N2,AN½,1280N0670W0SN20AN½,1280N0670W0SN20ASENW,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
489,1280N0,670W0,SN20,N2,N2,AN½,1280N0670W0SN20AN½,1280N0670W0SN20ANWNE,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
490,1280N0,670W0,SN20,N2,N2,AN½,1280N0670W0SN20AN½,1280N0670W0SN20ANENE,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
491,1280N0,670W0,SN20,N2,N2,AN½,1280N0670W0SN20AN½,1280N0670W0SN20ASWNE,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
492,1280N0,670W0,SN20,N2,N2,AN½,1280N0670W0SN20AN½,1280N0670W0SN20ASENE,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
493,1280N0,670W0,SN20, NW4SE,NW4SE,ANWSE,1280N0670W0SN20ANWSE,1280N0670W0SN20ANWSE,1280N0670W0SN20ANWSE,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
494,1280N0,670W0,SN20, SW4,SW4,ASW,1280N0670W0SN20ASW,1280N0670W0SN20ANWSW,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
495,1280N0,670W0,SN20, SW4,SW4,ASW,1280N0670W0SN20ASW,1280N0670W0SN20ANESW,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
496,1280N0,670W0,SN20, SW4,SW4,ASW,1280N0670W0SN20ASW,1280N0670W0SN20ASWSW,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
497,1280N0,670W0,SN20, SW4,SW4,ASW,1280N0670W0SN20ASW,1280N0670W0SN20ASESW,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
498,1280N0,670W0,SN29,N2,N2,AN½,1280N0670W0SN29AN½,1280N0670W0SN29ANWNW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
499,1280N0,670W0,SN29,N2,N2,AN½,1280N0670W0SN29AN½,1280N0670W0SN29ANENW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
500,1280N0,670W0,SN29,N2,N2,AN½,1280N0670W0SN29AN½,1280N0670W0SN29ASWNW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
501,1280N0,670W0,SN29,N2,N2,AN½,1280N0670W0SN29AN½,1280N0670W0SN29ASENW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
502,1280N0,670W0,SN29,N2,N2,AN½,1280N0670W0SN29AN½,1280N0670W0SN29ANWNE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
503,1280N0,670W0,SN29,N2,N2,AN½,1280N0670W0SN29AN½,1280N0670W0SN29ANENE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
504,1280N0,670W0,SN29,N2,N2,AN½,1280N0670W0SN29AN½,1280N0670W0SN29ASWNE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
505,1280N0,670W0,SN29,N2,N2,AN½,1280N0670W0SN29AN½,1280N0670W0SN29ASENE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
506,1280N0,670W0,SN29,SW4,SW4,ASW,1280N0670W0SN29ASW,1280N0670W0SN29ANWSW,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
507,1280N0,670W0,SN29,SW4,SW4,ASW,1280N0670W0SN29ASW,1280N0670W0SN29ANESW,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
508,1280N0,670W0,SN29,SW4,SW4,ASW,1280N0670W0SN29ASW,1280N0670W0SN29ASWSW,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
509,1280N0,670W0,SN29,SW4,SW4,ASW,1280N0670W0SN29ASW,1280N0670W0SN29ASESW,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
510,1280N0,670W0,SN30,NE4,NE4,ANE,1280N0670W0SN30ANE,1280N0670W0SN30ANWNE,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
511,1280N0,670W0,SN30,NE4,NE4,ANE,1280N0670W0SN30ANE,1280N0670W0SN30ANENE,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
512,1280N0,670W0,SN30,NE4,NE4,ANE,1280N0670W0SN30ANE,1280N0670W0SN30ASWNE,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
513,1280N0,670W0,SN30,NE4,NE4,ANE,1280N0670W0SN30ANE,1280N0670W0SN30ASENE,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
514,1280N0,670W0,SN30,SE4,SE4,ASE,1280N0670W0SN30ASE,1280N0670W0SN30ANWSE,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
515,1280N0,670W0,SN30,SE4,SE4,ASE,1280N0670W0SN30ASE,1280N0670W0SN30ANESE,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
516,1280N0,670W0,SN30,SE4,SE4,ASE,1280N0670W0SN30ASE,1280N0670W0SN30ASWSE,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
517,1280N0,670W0,SN30,SE4,SE4,ASE,1280N0670W0SN30ASE,1280N0670W0SN30ASESE,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
518,1280N0,670W0,SN32,N2NE,N2NE,AN½NE,1280N0670W0SN32AN½NE,1280N0670W0SN32ANWNE,,120.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
519,1280N0,670W0,SN32,N2NE,N2NE,AN½NE,1280N0670W0SN32AN½NE,1280N0670W0SN32ANENE,,120.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
520,1280N0,670W0,SN32,NW4,NW4,ANW,1280N0670W0SN32ANW,1280N0670W0SN32ANWNW,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
521,1280N0,670W0,SN32,NW4,NW4,ANW,1280N0670W0SN32ANW,1280N0670W0SN32ANENW,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
522,1280N0,670W0,SN32,NW4,NW4,ANW,1280N0670W0SN32ANW,1280N0670W0SN32ASWNW,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
523,1280N0,670W0,SN32,NW4,NW4,ANW,1280N0670W0SN32ANW,1280N0670W0SN32ASENW,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
524,1280N0,670W0,SN32, SW4NE,SW4NE,ASWNE,1280N0670W0SN32ASWNE,1280N0670W0SN32ASWNE,1280N0670W0SN32ASWNE,120.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
525,1280N0,680W0,SN01,NE4SE,NE4SE,ANESE,1280N0680W0SN01ANESE,1280N0680W0SN01ANESE,1280N0680W0SN01ANESE,40.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
526,1280N0,680W0,SN01,NW4SE,NW4SE,ANWSE,1280N0680W0SN01ANWSE,1280N0680W0SN01ANWSE,1280N0680W0SN01ANWSE,40.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
527,1280N0,680W0,SN01,S2SE,S2SE,AS½SE,1280N0680W0SN01AS½SE,1280N0680W0SN01ASWSE,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
528,1280N0,680W0,SN01,S2SE,S2SE,AS½SE,1280N0680W0SN01AS½SE,1280N0680W0SN01ASESE,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
529,1280N0,680W0,SN01,S2SW,S2SW,AS½SW,1280N0680W0SN01AS½SW,1280N0680W0SN01ASWSW,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
530,1280N0,680W0,SN01,S2SW,S2SW,AS½SW,1280N0680W0SN01AS½SW,1280N0680W0SN01ASESW,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
531,1280N0,680W0,SN10,NE4,NE4,ANE,1280N0680W0SN10ANE,1280N0680W0SN10ANWNE,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
532,1280N0,680W0,SN10,NE4,NE4,ANE,1280N0680W0SN10ANE,1280N0680W0SN10ANENE,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
533,1280N0,680W0,SN10,NE4,NE4,ANE,1280N0680W0SN10ANE,1280N0680W0SN10ASWNE,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
534,1280N0,680W0,SN10,NE4,NE4,ANE,1280N0680W0SN10ANE,1280N0680W0SN10ASENE,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
535,1280N0,680W0,SN11,NE4NW,NE4NW,ANENW,1280N0680W0SN11ANENW,1280N0680W0SN11ANENW,1280N0680W0SN11ANENW,40.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
536,1280N0,680W0,SN11,NE4SE,NE4SE,ANESE,1280N0680W0SN11ANESE,1280N0680W0SN11ANESE,1280N0680W0SN11ANESE,120.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
537,1280N0,680W0,SN11,NE4SW,NE4SW,ANESW,1280N0680W0SN11ANESW,1280N0680W0SN11ANESW,1280N0680W0SN11ANESW,120.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
538,1280N0,680W0,SN11, NW4SE,NW4SE,ANWSE,1280N0680W0SN11ANWSE,1280N0680W0SN11ANWSE,1280N0680W0SN11ANWSE,120.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
539,1280N0,680W0,SN11, SE4SE                                         ,SE4SE,ASESE,1280N0680W0SN11ASESE,1280N0680W0SN11ASESE,1280N0680W0SN11ASESE,120.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
540,1280N0,680W0,SN11,SE4SW,SE4SW,ASESW,1280N0680W0SN11ASESW,1280N0680W0SN11ASESW,1280N0680W0SN11ASESW,120.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
541,1280N0,680W0,SN11,SW4SE,SW4SE,ASWSE,1280N0680W0SN11ASWSE,1280N0680W0SN11ASWSE,1280N0680W0SN11ASWSE,120.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
542,1280N0,680W0,SN11,W2NE,W2NE,AW½NE,1280N0680W0SN11AW½NE,1280N0680W0SN11ANWNE,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
543,1280N0,680W0,SN11,W2NE,W2NE,AW½NE,1280N0680W0SN11AW½NE,1280N0680W0SN11ASWNE,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
544,1280N0,680W0,SN12,NE4,NE4,ANE,1280N0680W0SN12ANE,1280N0680W0SN12ANWNE,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
545,1280N0,680W0,SN12,NE4,NE4,ANE,1280N0680W0SN12ANE,1280N0680W0SN12ANENE,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
546,1280N0,680W0,SN12,NE4,NE4,ANE,1280N0680W0SN12ANE,1280N0680W0SN12ASWNE,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
547,1280N0,680W0,SN12,NE4,NE4,ANE,1280N0680W0SN12ANE,1280N0680W0SN12ASENE,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
548,1280N0,680W0,SN12, NE4NW,NE4NW,ANENW,1280N0680W0SN12ANENW,1280N0680W0SN12ANENW,1280N0680W0SN12ANENW,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
549,1280N0,680W0,SN12, S2NW,S2NW,AS½NW,1280N0680W0SN12AS½NW,1280N0680W0SN12ASWNW,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
550,1280N0,680W0,SN12, S2NW,S2NW,AS½NW,1280N0680W0SN12AS½NW,1280N0680W0SN12ASENW,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
551,1280N0,680W0,SN12, SW4,SW4,ASW,1280N0680W0SN12ASW,1280N0680W0SN12ANWSW,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
552,1280N0,680W0,SN12, SW4,SW4,ASW,1280N0680W0SN12ASW,1280N0680W0SN12ANESW,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
553,1280N0,680W0,SN12, SW4,SW4,ASW,1280N0680W0SN12ASW,1280N0680W0SN12ASWSW,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
554,1280N0,680W0,SN12, SW4,SW4,ASW,1280N0680W0SN12ASW,1280N0680W0SN12ASESW,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
555,1280N0,680W0,SN12, W2SE,W2SE,AW½SE,1280N0680W0SN12AW½SE,1280N0680W0SN12ANWSE,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
556,1280N0,680W0,SN12, W2SE,W2SE,AW½SE,1280N0680W0SN12AW½SE,1280N0680W0SN12ASWSE,,520.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
557,1280N0,680W0,SN13,N2NE,N2NE,AN½NE,1280N0680W0SN13AN½NE,1280N0680W0SN13ANWNE,,280.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
558,1280N0,680W0,SN13,N2NE,N2NE,AN½NE,1280N0680W0SN13AN½NE,1280N0680W0SN13ANENE,,280.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
559,1280N0,680W0,SN13,N2SE                                                        ,N2SE,AN½SE,1280N0680W0SN13AN½SE,1280N0680W0SN13ANWSE,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
560,1280N0,680W0,SN13,N2SE                                                        ,N2SE,AN½SE,1280N0680W0SN13AN½SE,1280N0680W0SN13ANESE,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
561,1280N0,680W0,SN13, NW4,NW4,ANW,1280N0680W0SN13ANW,1280N0680W0SN13ANWNW,,280.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
562,1280N0,680W0,SN13, NW4,NW4,ANW,1280N0680W0SN13ANW,1280N0680W0SN13ANENW,,280.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
563,1280N0,680W0,SN13, NW4,NW4,ANW,1280N0680W0SN13ANW,1280N0680W0SN13ASWNW,,280.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
564,1280N0,680W0,SN13, NW4,NW4,ANW,1280N0680W0SN13ANW,1280N0680W0SN13ASENW,,280.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
565,1280N0,680W0,SN13,S2SE,S2SE,AS½SE,1280N0680W0SN13AS½SE,1280N0680W0SN13ASWSE,,78.99,McPherson,SOUTH DAKOTA STATE UNIVERSITY
566,1280N0,680W0,SN13,S2SE,S2SE,AS½SE,1280N0680W0SN13AS½SE,1280N0680W0SN13ASESE,,78.99,McPherson,SOUTH DAKOTA STATE UNIVERSITY
567,1280N0,680W0,SN13, SE4NE,SE4NE,ASENE,1280N0680W0SN13ASENE,1280N0680W0SN13ASENE,1280N0680W0SN13ASENE,280.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
568,1280N0,680W0,SN22, E2SE,E2SE,AE½SE,1280N0680W0SN22AE½SE,1280N0680W0SN22ANESE,,120.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
569,1280N0,680W0,SN22, E2SE,E2SE,AE½SE,1280N0680W0SN22AE½SE,1280N0680W0SN22ASESE,,120.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
570,1280N0,680W0,SN22,NE4NE,NE4NE,ANENE,1280N0680W0SN22ANENE,1280N0680W0SN22ANENE,1280N0680W0SN22ANENE,39.5,McPherson,SOUTH DAKOTA STATE UNIVERSITY
571,1280N0,680W0,SN22, NE4NW,NE4NW,ANENW,1280N0680W0SN22ANENW,1280N0680W0SN22ANENW,1280N0680W0SN22ANENW,78.98,McPherson,SOUTH DAKOTA STATE UNIVERSITY
572,1280N0,680W0,SN22, NE4SW,NE4SW,ANESW,1280N0680W0SN22ANESW,1280N0680W0SN22ANESW,1280N0680W0SN22ANESW,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
573,1280N0,680W0,SN22,NW4NE,NW4NE,ANWNE,1280N0680W0SN22ANWNE,1280N0680W0SN22ANWNE,1280N0680W0SN22ANWNE,78.98,McPherson,SOUTH DAKOTA STATE UNIVERSITY
574,1280N0,680W0,SN22, NW4SE,NW4SE,ANWSE,1280N0680W0SN22ANWSE,1280N0680W0SN22ANWSE,1280N0680W0SN22ANWSE,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
575,1280N0,680W0,SN22,SE4NE,SE4NE,ASENE,1280N0680W0SN22ASENE,1280N0680W0SN22ASENE,1280N0680W0SN22ASENE,120.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
576,1280N0,680W0,SN22, SE4NW,SE4NW,ASENW,1280N0680W0SN22ASENW,1280N0680W0SN22ASENW,1280N0680W0SN22ASENW,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
577,1280N0,680W0,SN22,SW4NE,SW4NE,ASWNE,1280N0680W0SN22ASWNE,1280N0680W0SN22ASWNE,1280N0680W0SN22ASWNE,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
578,1280N0,680W0,SN23,E2SE                                                        ,E2SE,AE½SE,1280N0680W0SN23AE½SE,1280N0680W0SN23ANESE,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
579,1280N0,680W0,SN23,E2SE                                                        ,E2SE,AE½SE,1280N0680W0SN23AE½SE,1280N0680W0SN23ASESE,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
580,1280N0,680W0,SN23,N2NW,N2NW,AN½NW,1280N0680W0SN23AN½NW,1280N0680W0SN23ANENW,,78.99,McPherson,SOUTH DAKOTA STATE UNIVERSITY
581,1280N0,680W0,SN23,N2NW,N2NW,AN½NW,1280N0680W0SN23AN½NW,1280N0680W0SN23ANWNW,,78.99,McPherson,SOUTH DAKOTA STATE UNIVERSITY
582,1280N0,680W0,SN23,NE4NE,NE4NE,ANENE,1280N0680W0SN23ANENE,1280N0680W0SN23ANENE,1280N0680W0SN23ANENE,39.5,McPherson,SOUTH DAKOTA STATE UNIVERSITY
583,1280N0,680W0,SN23,NW4NE,NW4NE,ANWNE,1280N0680W0SN23ANWNE,1280N0680W0SN23ANWNE,1280N0680W0SN23ANWNE,39.49,McPherson,SOUTH DAKOTA STATE UNIVERSITY
584,1280N0,680W0,SN23, S2NW,S2NW,AS½NW,1280N0680W0SN23AS½NW,1280N0680W0SN23ASWNW,,360.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
585,1280N0,680W0,SN23, S2NW,S2NW,AS½NW,1280N0680W0SN23AS½NW,1280N0680W0SN23ASENW,,360.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
586,1280N0,680W0,SN23,SE4NE,SE4NE,ASENE,1280N0680W0SN23ASENE,1280N0680W0SN23ASENE,1280N0680W0SN23ASENE,40.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
587,1280N0,680W0,SN23, SW4,SW4,ASW,1280N0680W0SN23ASW,1280N0680W0SN23ANWSW,,360.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
588,1280N0,680W0,SN23, SW4,SW4,ASW,1280N0680W0SN23ASW,1280N0680W0SN23ANESW,,360.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
589,1280N0,680W0,SN23, SW4,SW4,ASW,1280N0680W0SN23ASW,1280N0680W0SN23ASWSW,,360.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
590,1280N0,680W0,SN23, SW4,SW4,ASW,1280N0680W0SN23ASW,1280N0680W0SN23ASESW,,360.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
591,1280N0,680W0,SN23,SW4NE,SW4NE,ASWNE,1280N0680W0SN23ASWNE,1280N0680W0SN23ASWNE,1280N0680W0SN23ASWNE,360.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
592,1280N0,680W0,SN23, W2SE,W2SE,AW½SE,1280N0680W0SN23AW½SE,1280N0680W0SN23ANWSE,,360.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
593,1280N0,680W0,SN23, W2SE,W2SE,AW½SE,1280N0680W0SN23AW½SE,1280N0680W0SN23ASWSE,,360.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
594,1280N0,680W0,SN24,NE4NE,NE4NE,ANENE,1280N0680W0SN24ANENE,1280N0680W0SN24ANENE,1280N0680W0SN24ANENE,39.01,McPherson,SOUTH DAKOTA STATE UNIVERSITY
595,1280N0,680W0,SN24,W2SW                                                        ,W2SW,AW½SW,1280N0680W0SN24AW½SW,1280N0680W0SN24ANWSW,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
596,1280N0,680W0,SN24,W2SW                                                        ,W2SW,AW½SW,1280N0680W0SN24AW½SW,1280N0680W0SN24ASWSW,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
597,1280N0,680W0,SN25, NE4SE,NE4SE,ANESE,1280N0680W0SN25ANESE,1280N0680W0SN25ANESE,1280N0680W0SN25ANESE,359.49,McPherson,SOUTH DAKOTA STATE UNIVERSITY
