HoldingDetailID,LocationID,TrustFundID,HoldingDetailTypeID,CountyID,SpecificLocation,LegalDescription,Interest,Acres,BeginDate,EndDate,SoldDate,Acquisition,TitleOpinion,HistoricalLeaseNumber,UserCreated,DateCreated,UserModified,DateModified,Description,OtherAgencyID,TopLeaseAcres,ApprovedforProd,GISGlobalId,Section,Township,TownshipDirection,Range,RangeDirection,Meridian,STRM,QuarterDescription,STRMQ,Legal_Description
25AC4EB0-9296-E011-82A2-00155D28E806,2251D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,1555-D,,ADMIN,29:19.8,ADMIN,29:19.8,"From the SE part of Keyes, 8 miles West and 3 miles North to SE corner of lease || ",,0,,,22,5,N,6,E,11,2205N06ECM,NW,2205N06ECM NW,SWNW
26AC4EB0-9296-E011-82A2-00155D28E806,CF51D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,8,,ADMIN,29:19.8,ADMIN,29:19.8,"From square in Boise City, 14 miles North and 6 miles East to SW part of lease || ",,0,,,22,6,N,6,E,11,2206N06ECM,NW,2206N06ECM NW,SWNW
27AC4EB0-9296-E011-82A2-00155D28E806,0050D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,1269,,ADMIN,29:19.8,ADMIN,29:19.8,"From Wheeless, 1 mile East and 5 miles North and West || ",,0,,,23,4,N,1,E,11,2304N01ECM,NW,2304N01ECM NW,SWNW
28AC4EB0-9296-E011-82A2-00155D28E806,BDDBE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,1559-B,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,23,5,N,3,E,11,2305N03ECM,NW,2305N03ECM NW,SWNW
29AC4EB0-9296-E011-82A2-00155D28E806,CDDBE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,187-H,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,23,6,N,6,E,11,2306N06ECM,NW,2306N06ECM NW,SWNW
2AAC4EB0-9296-E011-82A2-00155D28E806,9152D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,1632-C,,ADMIN,29:19.8,ADMIN,29:19.8,"From SE corner of Felt, 1 mile South to NE corner of lease || ",,0,,,24,1,N,2,E,11,2401N02ECM,NW,2401N02ECM NW,SWNW
2BAC4EB0-9296-E011-82A2-00155D28E806,18DCE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,1514-B,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,24,3,N,3,E,11,2403N03ECM,NW,2403N03ECM NW,SWNW
2CAC4EB0-9296-E011-82A2-00155D28E806,E950D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,1559-C,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 5 miles West and 14 miles North and West || ",,0,,,24,5,N,3,E,11,2405N03ECM,NW,2405N03ECM NW,SWNW
2DAC4EB0-9296-E011-82A2-00155D28E806,60EAE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,1555-F,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,24,5,N,6,E,11,2405N06ECM,NW,2405N06ECM NW,SWNW
2EAC4EB0-9296-E011-82A2-00155D28E806,6FEAE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,187-I,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,24,6,N,6,E,11,2406N06ECM,NW,2406N06ECM NW,SWNW
