HoldingDetailID,LocationID,TrustFundID,HoldingDetailTypeID,CountyID,SpecificLocation,LegalDescription,Interest,Acres,BeginDate,EndDate,SoldDate,Acquisition,TitleOpinion,HistoricalLeaseNumber,UserCreated,DateCreated,UserModified,DateModified,Description,OtherAgencyID,TopLeaseAcres,ApprovedforProd,GISGlobalId,Section,Township,TownshipDirection,Range,RangeDirection,Meridian,STRM,QuarterDescription,STRMQ
F9B980B0-9296-E011-82A2-00155D28E806,B2D3E139-087C-E011-9CF3-00155D960C0A,5,4,7,NE,NE/4 SE/4,0.5,40,00:00.0,NULL,NULL,F,578,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,3,5,S,11,E,I,0305S11EIM,SE,0305S11EIM SE
FAB980B0-9296-E011-82A2-00155D28E806,BBDEE139-087C-E011-9CF3-00155D960C0A,5,4,7,NE,NE/4 SW/4,0.5,40,00:00.0,NULL,NULL,F,1185-B,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,30,8,S,11,E,I,3008S11EIM,SW,3008S11EIM SW
FBB980B0-9296-E011-82A2-00155D28E806,B1D3E139-087C-E011-9CF3-00155D960C0A,5,4,7,NW,LOT 2 A/K/A NW/4 NE/4,0.5,40.09,00:00.0,NULL,NULL,F,578,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 2=NW/4 NE/4=40.09 ACRES,NULL,0,NULL,NULL,3,5,S,11,E,I,0305S11EIM,NE,0305S11EIM NE
FCB980B0-9296-E011-82A2-00155D28E806,52E1E139-087C-E011-9CF3-00155D960C0A,5,4,7,NW,NW/4 NE/4,0.5,40,00:00.0,NULL,NULL,F,1080,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,36,5,S,12,E,I,3605S12EIM,NE,3605S12EIM NE
FDB980B0-9296-E011-82A2-00155D28E806,B2D3E139-087C-E011-9CF3-00155D960C0A,5,4,7,NW,S/2 NW/4 SE/4,0.5,20,00:00.0,NULL,NULL,F,578,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,3,5,S,11,E,I,0305S11EIM,SE,0305S11EIM SE
FEB980B0-9296-E011-82A2-00155D28E806,BBDEE139-087C-E011-9CF3-00155D960C0A,5,4,7,NW,NW/4 SW/4,0.5,40,00:00.0,NULL,NULL,F,1185-B,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,30,8,S,11,E,I,3008S11EIM,SW,3008S11EIM SW
FFB980B0-9296-E011-82A2-00155D28E806,B1D3E139-087C-E011-9CF3-00155D960C0A,5,4,7,SE,SE/4 NE/4,0.5,40,00:00.0,NULL,NULL,F,578,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,3,5,S,11,E,I,0305S11EIM,NE,0305S11EIM NE
00BA80B0-9296-E011-82A2-00155D28E806,52E1E139-087C-E011-9CF3-00155D960C0A,5,4,7,SE,SE/4 NE/4,0.5,40,00:00.0,NULL,NULL,F,1080,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,36,5,S,12,E,I,3605S12EIM,NE,3605S12EIM NE
01BA80B0-9296-E011-82A2-00155D28E806,B2D3E139-087C-E011-9CF3-00155D960C0A,5,4,7,SE,SE/4 SE/4,0.5,40,00:00.0,NULL,NULL,F,578,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,3,5,S,11,E,I,0305S11EIM,SE,0305S11EIM SE
02BA80B0-9296-E011-82A2-00155D28E806,BBDEE139-087C-E011-9CF3-00155D960C0A,5,4,7,SE,SE/4 SW/4,0.5,40,00:00.0,NULL,NULL,F,1185-B,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,30,8,S,11,E,I,3008S11EIM,SW,3008S11EIM SW
03BA80B0-9296-E011-82A2-00155D28E806,B1D3E139-087C-E011-9CF3-00155D960C0A,5,4,7,SW,SW/4 NE/4,0.5,40,00:00.0,NULL,NULL,F,578,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,3,5,S,11,E,I,0305S11EIM,NE,0305S11EIM NE
04BA80B0-9296-E011-82A2-00155D28E806,52E1E139-087C-E011-9CF3-00155D960C0A,5,4,7,SW,SW/4 NE/4,0.5,40,00:00.0,NULL,NULL,F,1080,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,36,5,S,12,E,I,3605S12EIM,NE,3605S12EIM NE
05BA80B0-9296-E011-82A2-00155D28E806,B2D3E139-087C-E011-9CF3-00155D960C0A,5,4,7,SW,SW/4 SE/4,0.5,40,00:00.0,NULL,NULL,F,578,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,3,5,S,11,E,I,0305S11EIM,SE,0305S11EIM SE
06BA80B0-9296-E011-82A2-00155D28E806,DDEAE139-087C-E011-9CF3-00155D960C0A,5,4,7,SW,S/2 SW/4 SE/4,0.5,20,00:00.0,NULL,NULL,F,1078-A,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,25,5,S,12,E,I,2505S12EIM,SE,2505S12EIM SE
07BA80B0-9296-E011-82A2-00155D28E806,BBDEE139-087C-E011-9CF3-00155D960C0A,5,4,7,SW,SW/4 SW/4,0.5,40,00:00.0,NULL,NULL,F,1185-B,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,30,8,S,11,E,I,3008S11EIM,SW,3008S11EIM SW
15BC80B0-9296-E011-82A2-00155D28E806,2C4FD821-E47B-E011-9CF3-00155D960C0A,5,4,8,NE,NE/4 SE/4,1,40,00:00.0,NULL,NULL,F,391-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From intersection of Hwys 58 and 19, West of Apache, 3 miles East, 2 1/2 miles South (No Legal Access)  Landlocked || ",NULL,0,NULL,NULL,31,5,N,12,W,I,3105N12WIM,SE,3105N12WIM SE
16BC80B0-9296-E011-82A2-00155D28E806,3662D027-E47B-E011-9CF3-00155D960C0A,5,4,8,NE,NE/4 SW/4,1,40,00:00.0,NULL,NULL,G,391-B,,ADMIN,29:19.8,ADMIN,29:19.8,"From Hwys 281/62 and 19 near Apache, 6 miles West on Hwy 19,  2 1/2 miles South and 1/2 mile West on private road.  Isolated with No Legal Access || ",NULL,0,NULL,NULL,33,5,N,12,W,I,3305N12WIM,SW,3305N12WIM SW
17BC80B0-9296-E011-82A2-00155D28E806,2C4FD821-E47B-E011-9CF3-00155D960C0A,5,4,8,NW,NW/4 SE/4,1,40,00:00.0,NULL,NULL,F,391-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From intersection of Hwys 58 and 19, West of Apache, 3 miles East, 2 1/2 miles South (No Legal Access)  Landlocked || ",NULL,0,NULL,NULL,31,5,N,12,W,I,3105N12WIM,SE,3105N12WIM SE
18BC80B0-9296-E011-82A2-00155D28E806,3662D027-E47B-E011-9CF3-00155D960C0A,5,4,8,NW,NW/4 SW/4,1,40,00:00.0,NULL,NULL,G,391-B,,ADMIN,29:19.8,ADMIN,29:19.8,"From Hwys 281/62 and 19 near Apache, 6 miles West on Hwy 19,  2 1/2 miles South and 1/2 mile West on private road.  Isolated with No Legal Access || ",NULL,0,NULL,NULL,33,5,N,12,W,I,3305N12WIM,SW,3305N12WIM SW
19BC80B0-9296-E011-82A2-00155D28E806,2C4FD821-E47B-E011-9CF3-00155D960C0A,5,4,8,SE,SE/4 SE/4,1,40,00:00.0,NULL,NULL,F,391-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From intersection of Hwys 58 and 19, West of Apache, 3 miles East, 2 1/2 miles South (No Legal Access)  Landlocked || ",NULL,0,NULL,NULL,31,5,N,12,W,I,3105N12WIM,SE,3105N12WIM SE
1ABC80B0-9296-E011-82A2-00155D28E806,3662D027-E47B-E011-9CF3-00155D960C0A,5,4,8,SE,SE/4 SW/4,1,40,00:00.0,NULL,NULL,G,391-B,,ADMIN,29:19.8,ADMIN,29:19.8,"From Hwys 281/62 and 19 near Apache, 6 miles West on Hwy 19,  2 1/2 miles South and 1/2 mile West on private road.  Isolated with No Legal Access || ",NULL,0,NULL,NULL,33,5,N,12,W,I,3305N12WIM,SW,3305N12WIM SW
1BBC80B0-9296-E011-82A2-00155D28E806,2C4FD821-E47B-E011-9CF3-00155D960C0A,5,4,8,SW,SW/4 SE/4,1,40,00:00.0,NULL,NULL,F,391-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From intersection of Hwys 58 and 19, West of Apache, 3 miles East, 2 1/2 miles South (No Legal Access)  Landlocked || ",NULL,0,NULL,NULL,31,5,N,12,W,I,3105N12WIM,SE,3105N12WIM SE
1CBC80B0-9296-E011-82A2-00155D28E806,3662D027-E47B-E011-9CF3-00155D960C0A,5,4,8,SW,SW/4 SW/4,1,40,00:00.0,NULL,NULL,G,391-B,,ADMIN,29:19.8,ADMIN,29:19.8,"From Hwys 281/62 and 19 near Apache, 6 miles West on Hwy 19,  2 1/2 miles South and 1/2 mile West on private road.  Isolated with No Legal Access || ",NULL,0,NULL,NULL,33,5,N,12,W,I,3305N12WIM,SW,3305N12WIM SW
03C180B0-9296-E011-82A2-00155D28E806,18ECE139-087C-E011-9CF3-00155D960C0A,5,4,28,NE,NE/4 NW/4,0.5,40,00:00.0,NULL,NULL,F,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,28,6,N,25,W,I,2806N25WIM,NW,2806N25WIM NW
04C180B0-9296-E011-82A2-00155D28E806,FBE9E139-087C-E011-9CF3-00155D960C0A,5,4,28,NE,NE/4 SE/4,0.5,40,00:00.0,NULL,NULL,F,1458-B,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,23,4,N,24,W,I,2304N24WIM,SE,2304N24WIM SE
06C180B0-9296-E011-82A2-00155D28E806,FBE9E139-087C-E011-9CF3-00155D960C0A,5,4,28,NW,NW/4 SE/4,0.5,40,00:00.0,NULL,NULL,F,1458-B,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,23,4,N,24,W,I,2304N24WIM,SE,2304N24WIM SE
08C180B0-9296-E011-82A2-00155D28E806,FBE9E139-087C-E011-9CF3-00155D960C0A,5,4,28,SE,SE/4 SE/4,0.5,40,00:00.0,NULL,NULL,F,1458-B,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,23,4,N,24,W,I,2304N24WIM,SE,2304N24WIM SE
09C180B0-9296-E011-82A2-00155D28E806,18ECE139-087C-E011-9CF3-00155D960C0A,5,4,28,SW,SW/4 NW/4,0.5,40,00:00.0,NULL,NULL,F,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,28,6,N,25,W,I,2806N25WIM,NW,2806N25WIM NW
0AC180B0-9296-E011-82A2-00155D28E806,FBE9E139-087C-E011-9CF3-00155D960C0A,5,4,28,SW,SW/4 SE/4,0.5,40,00:00.0,NULL,NULL,F,1458-B,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,23,4,N,24,W,I,2304N24WIM,SE,2304N24WIM SE
3DC480B0-9296-E011-82A2-00155D28E806,8BD1E139-087C-E011-9CF3-00155D960C0A,5,4,25,NE,LOT 1 A/K/A NE/4 NE/4,1,41.11,00:00.0,NULL,NULL,F,1101,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 1=NE/4 NE/4=41.11 ACRES,NULL,0,NULL,NULL,3,2,N,1,W,I,0302N01WIM,NE,0302N01WIM NE
3EC480B0-9296-E011-82A2-00155D28E806,8CD1E139-087C-E011-9CF3-00155D960C0A,5,4,25,NE,NORTH 20.73 ACRES OF ,,,,,,,,,,,,,,,,,,,,,,,,,,
3FC480B0-9296-E011-82A2-00155D28E806,8BD1E139-087C-E011-9CF3-00155D960C0A,5,4,25,NW,NORTH 20.91 ACRES AND SE 10 ACRES OF ,,,,,,,,,,,,,,,,,,,,,,,,,,
40C480B0-9296-E011-82A2-00155D28E806,8BD1E139-087C-E011-9CF3-00155D960C0A,5,4,25,SE,SE/4 NE/4,1,40,00:00.0,NULL,NULL,F,1101,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,3,2,N,1,W,I,0302N01WIM,NE,0302N01WIM NE
41C480B0-9296-E011-82A2-00155D28E806,8BD1E139-087C-E011-9CF3-00155D960C0A,5,4,25,SW,E/2 SW/4 NE/4,1,20,00:00.0,NULL,NULL,F,1101,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,3,2,N,1,W,I,0302N01WIM,NE,0302N01WIM NE
C4C580B0-9296-E011-82A2-00155D28E806,ADDEE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,LOT 3 A/K/A NW/4 SW/4,1,39.38,00:00.0,NULL,NULL,G,187-M,,ADMIN,29:19.8,Sfleming,12:48.4,Imported Location || LOT 3=NW/4 SW/4=39.39 ACRES,NULL,0,NULL,NULL,30,6,N,6,E,C,3006N06ECM,SW,3006N06ECM SW
C5C580B0-9296-E011-82A2-00155D28E806,2DEDE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,LOT 3 A/K/A NW/4 SW/4,1,35.31,00:00.0,NULL,NULL,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 3=NW/4 SW/4=35.31 ACRES,NULL,0,NULL,NULL,31,4,N,1,E,C,3104N01ECM,SW,3104N01ECM SW
C6C580B0-9296-E011-82A2-00155D28E806,33EDE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,LOT 3 A/K/A NW/4 SW/4,1,39.9,00:00.0,NULL,NULL,G,44-G,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 3=NW/4 SW/4=39.90 ACRES,NULL,0,NULL,NULL,31,5,N,3,E,C,3105N03ECM,SW,3105N03ECM SW
C7C580B0-9296-E011-82A2-00155D28E806,0DDFE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,LOT 3 A/K/A NW/4 SW/4,1,40.03,00:00.0,NULL,NULL,G,1443-A,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 3=NW/4 SW/4=40.03 ACRES,NULL,0,NULL,NULL,31,5,N,6,E,C,3105N06ECM,SW,3105N06ECM SW
C8C580B0-9296-E011-82A2-00155D28E806,DE51D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,LOT 3 A/K/A NW/4 SW/4,1,39.94,00:00.0,NULL,NULL,G,187-N,,ADMIN,29:19.8,ADMIN,29:19.8,"From square in Boise City, 14 miles North and 3 1/2 miles East || LOT 3=NW/4 SW/4=39.94 ACRES",NULL,0,NULL,NULL,31,6,N,6,E,C,3106N06ECM,SW,3106N06ECM SW
C9C580B0-9296-E011-82A2-00155D28E806,8BEDE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NW/4 SW/4,1,40,00:00.0,NULL,NULL,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,32,4,N,1,E,C,3204N01ECM,SW,3204N01ECM SW
CAC580B0-9296-E011-82A2-00155D28E806,66DFE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NW/4 SW/4,1,40,00:00.0,NULL,NULL,G,44-H,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,32,5,N,3,E,C,3205N03ECM,SW,3205N03ECM SW
CBC580B0-9296-E011-82A2-00155D28E806,6ADFE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NW/4 SW/4,1,40,00:00.0,NULL,NULL,G,1493,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,32,5,N,6,E,C,3205N06ECM,SW,3205N06ECM SW
CCC580B0-9296-E011-82A2-00155D28E806,A8EDE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NW/4 SW/4,1,40,00:00.0,NULL,NULL,G,187-O,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,32,6,N,6,E,C,3206N06ECM,SW,3206N06ECM SW
CDC580B0-9296-E011-82A2-00155D28E806,CA4FD821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NW/4 SW/4,1,40,00:00.0,NULL,NULL,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,"From Wheeless, 4 miles West and 2 miles North || ",NULL,0,NULL,NULL,33,4,N,1,E,C,3304N01ECM,SW,3304N01ECM SW
CEC580B0-9296-E011-82A2-00155D28E806,E2DFE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NW/4 SW/4,1,40,00:00.0,NULL,NULL,G,44-I,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,33,5,N,3,E,C,3305N03ECM,SW,3305N03ECM SW
CFC580B0-9296-E011-82A2-00155D28E806,0BEEE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NW/4 SW/4,1,40,00:00.0,NULL,NULL,G,1493-A,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,33,5,N,6,E,C,3305N06ECM,SW,3305N06ECM SW
D0C580B0-9296-E011-82A2-00155D28E806,8E51D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NW/4 SW/4,1,40,00:00.0,NULL,NULL,G,187-P,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 14 miles North and 5 miles East || ",NULL,0,NULL,NULL,33,6,N,6,E,C,3306N06ECM,SW,3306N06ECM SW
D1C580B0-9296-E011-82A2-00155D28E806,0450D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NW/4 SW/4,1,40,00:00.0,NULL,NULL,G,1270,,ADMIN,29:19.8,ADMIN,29:19.8,"From Wheeless, 1 mile East and 5 miles North and West || ",NULL,0,NULL,NULL,34,4,N,1,E,C,3404N01ECM,SW,3404N01ECM SW
D2C580B0-9296-E011-82A2-00155D28E806,6050D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NW/4 SW/4,1,40,00:00.0,NULL,NULL,G,44-J,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 4 miles North, 7 miles West and 6 miles North and West || ",NULL,0,NULL,NULL,34,5,N,3,E,C,3405N03ECM,SW,3405N03ECM SW
D3C580B0-9296-E011-82A2-00155D28E806,82EEE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NW/4 SW/4,1,40,00:00.0,NULL,NULL,G,1555-J,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,34,5,N,6,E,C,3405N06ECM,SW,3405N06ECM SW
D4C580B0-9296-E011-82A2-00155D28E806,C751D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NW/4 SW/4,1,40,00:00.0,NULL,NULL,G,975-B,,ADMIN,29:19.8,ADMIN,29:19.8,"From square in Boise City, 14 miles North and 6 miles East to SW part of lease || ",NULL,0,NULL,NULL,34,6,N,6,E,C,3406N06ECM,SW,3406N06ECM SW
D5C580B0-9296-E011-82A2-00155D28E806,E0EEE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NW/4 SW/4,1,40,00:00.0,NULL,NULL,G,1514-E,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,35,3,N,3,E,C,3503N03ECM,SW,3503N03ECM SW
D6C580B0-9296-E011-82A2-00155D28E806,0A50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NW,NW/4 SW/4,1,40,00:00.0,NULL,NULL,G,1270-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From Wheeless, 1 mile East and 5 miles North and West || ",NULL,0,NULL,NULL,35,4,N,1,E,C,3504N01ECM,SW,3504N01ECM SW
D7C580B0-9296-E011-82A2-00155D28E806,F1EEE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NW/4 SW/4,1,40,00:00.0,NULL,NULL,G,44-K,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,35,5,N,3,E,C,3505N03ECM,SW,3505N03ECM SW
D8C580B0-9296-E011-82A2-00155D28E806,F6EEE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NW/4 SW/4,1,40,00:00.0,NULL,NULL,G,1555-K,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,35,5,N,6,E,C,3505N06ECM,SW,3505N06ECM SW
D9C580B0-9296-E011-82A2-00155D28E806,FCEEE139-087C-E011-9CF3-00155D960C0A,5,4,13,NW,NW/4 SW/4,1,40,00:00.0,NULL,NULL,G,89-D,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,35,6,N,6,E,C,3506N06ECM,SW,3506N06ECM SW
DBC580B0-9296-E011-82A2-00155D28E806,2F50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SE,SE/4 NE/4,1,40,00:00.0,NULL,NULL,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 10 miles East || ",NULL,0,NULL,NULL,1,5,N,1,E,C,0105N01ECM,NE,0105N01ECM NE
DCC580B0-9296-E011-82A2-00155D28E806,5850D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SE,SE/4 NE/4,1,40,00:00.0,NULL,NULL,G,2361,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 4 miles North, 7 miles West and 6 miles North and West || ",NULL,0,NULL,NULL,3,4,N,3,E,C,0304N03ECM,NE,0304N03ECM NE
DDC580B0-9296-E011-82A2-00155D28E806,8A50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SE,SE/4 NE/4,1,40,00:00.0,NULL,NULL,G,2338,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 5 miles West and 15 miles North and West || ",NULL,0,NULL,NULL,3,5,N,3,E,C,0305N03ECM,NE,0305N03ECM NE
DEC580B0-9296-E011-82A2-00155D28E806,4A50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SE,SE/4 NE/4,1,40,00:00.0,NULL,NULL,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 2-1/2 miles East and 2-1/2 North, isolated. || ",NULL,0,NULL,NULL,4,5,N,1,E,C,0405N01ECM,NE,0405N01ECM NE
DFC580B0-9296-E011-82A2-00155D28E806,A94FD821-E47B-E011-9CF3-00155D960C0A,5,4,13,SE,SE/4 NE/4,1,40,00:00.0,NULL,NULL,G,2216,,ADMIN,29:19.8,ADMIN,29:19.8,"From Wheeless,  5 miles West and 3 miles South to NW corner of lease || ",NULL,0,NULL,NULL,5,2,N,1,E,C,0502N01ECM,NE,0502N01ECM NE
E0C580B0-9296-E011-82A2-00155D28E806,B850D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SE,SE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1284-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 8 miles East, 4 miles North, 2 miles East and 2 miles North || ",NULL,0,NULL,NULL,5,5,N,3,E,C,0505N03ECM,NE,0505N03ECM NE
E1C580B0-9296-E011-82A2-00155D28E806,5DD3E139-087C-E011-9CF3-00155D960C0A,5,4,13,SE,SE/4 NE/4,1,40,00:00.0,NULL,NULL,G,21-E,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,6,2,N,2,E,C,0602N02ECM,NE,0602N02ECM NE
E2C580B0-9296-E011-82A2-00155D28E806,BC50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SE,SE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1284-B,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 8 miles East, 4 miles North, 2 miles East and 2 miles North || ",NULL,0,NULL,NULL,6,5,N,3,E,C,0605N03ECM,NE,0605N03ECM NE
E3C580B0-9296-E011-82A2-00155D28E806,6851D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SE,SE/4 NE/4,1,40,00:00.0,NULL,NULL,G,2067,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 12 miles North and 3 miles East || ",NULL,0,NULL,NULL,6,5,N,6,E,C,0605N06ECM,NE,0605N06ECM NE
E4C580B0-9296-E011-82A2-00155D28E806,3550D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SE,SE4/ NE/4,1,40,00:00.0,NULL,NULL,G,1285,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 10 miles East || ",NULL,0,NULL,NULL,7,5,N,3,E,C,0705N03ECM,NE,0705N03ECM NE
E5C580B0-9296-E011-82A2-00155D28E806,6E51D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SE,SE/4 NE/4,1,40,00:00.0,NULL,NULL,G,2068,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 12 miles North and 3 miles East || ",NULL,0,NULL,NULL,7,5,N,6,E,C,0705N06ECM,NE,0705N06ECM NE
E6C580B0-9296-E011-82A2-00155D28E806,AF50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SE,SE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1285-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 11 miles East and 3 miles NE || ",NULL,0,NULL,NULL,8,5,N,3,E,C,0805N03ECM,NE,0805N03ECM NE
E7C580B0-9296-E011-82A2-00155D28E806,7051D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SE,SE/4 NE/4,1,40,00:00.0,NULL,NULL,G,2069,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 12 miles North and 3 miles East || ",NULL,0,NULL,NULL,8,5,N,6,E,C,0805N06ECM,NE,0805N06ECM NE
E8C580B0-9296-E011-82A2-00155D28E806,9D50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SE,SE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1558-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 11 miles East and 3 miles NE || ",NULL,0,NULL,NULL,9,5,N,3,E,C,0905N03ECM,NE,0905N03ECM NE
E9C580B0-9296-E011-82A2-00155D28E806,4851D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SE,SE/4 NE/4,1,40,00:00.0,NULL,NULL,G,2070,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 12 miles North and 5 miles East || ",NULL,0,NULL,NULL,9,5,N,6,E,C,0905N06ECM,NE,0905N06ECM NE
EAC580B0-9296-E011-82A2-00155D28E806,81D5E139-087C-E011-9CF3-00155D960C0A,5,4,13,SE,SE/4 NE/4,0.5,40,00:00.0,NULL,NULL,F,21-T,,ADMIN,29:19.8,Sfleming,36:20.5,Imported Location || ,NULL,0,NULL,NULL,10,1,N,3,E,C,1001N03ECM,NE,1001N03ECM NE
EBC580B0-9296-E011-82A2-00155D28E806,8E50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SE,SE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1558-B,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 5 miles West and 15 miles North and West || ",NULL,0,NULL,NULL,10,5,N,3,E,C,1005N03ECM,NE,1005N03ECM NE
