HoldingDetailID,LocationID,TrustFundID,HoldingDetailTypeID,CountyID,SpecificLocation,LegalDescription,Interest,Acres,BeginDate,EndDate,SoldDate,Acquisition,TitleOpinion,HistoricalLeaseNumber,UserCreated,DateCreated,UserModified,DateModified,Description,OtherAgencyID,TopLeaseAcres,ApprovedforProd,GISGlobalId,Section,Township,TownshipDirection,Range,RangeDirection,Meridian,STRM,QuarterDescription,STRMQ
54F279AF-9F96-E011-82A2-00155D28E806,0751D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,SE/4 SEC 10-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511273,IMPORT,02:27.7,Dwelch,14:27.5,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SE/C of the lease,NULL,0,NULL,NULL,10,5,N,6,E,C,1005N06ECM,SE,1005N06ECM SE
55F279AF-9F96-E011-82A2-00155D28E806,0951D821-E47B-E011-9CF3-00155D960C0A,5,1,13,SW,SW/4SE/4 SEC 2-5N-6ECM,0,40,59:11.4,NULL,NULL,,,511273,IMPORT,02:27.7,Dwelch,14:41.2,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SE/C of the lease,NULL,0,NULL,NULL,2,5,N,6,E,C,0205N06ECM,SE,0205N06ECM SE
56F279AF-9F96-E011-82A2-00155D28E806,0B51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,NW/4 SEC 11-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511273,IMPORT,02:27.7,Dwelch,14:56.5,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SE/C of the lease,NULL,0,NULL,NULL,11,5,N,6,E,C,1105N06ECM,NW,1105N06ECM NW
57F279AF-9F96-E011-82A2-00155D28E806,0751D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,NE/4 SEC 11-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511273,IMPORT,02:27.7,Dwelch,15:13.8,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SE/C of the lease,NULL,0,NULL,NULL,11,5,N,6,E,C,1105N06ECM,NE,1105N06ECM NE
58F279AF-9F96-E011-82A2-00155D28E806,0E51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,N,N/2SW/4 SEC 11-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511273,IMPORT,02:27.7,Dwelch,15:27.7,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SE/C of the lease,NULL,0,NULL,NULL,11,5,N,6,E,C,1105N06ECM,SW,1105N06ECM SW
59F279AF-9F96-E011-82A2-00155D28E806,1051D821-E47B-E011-9CF3-00155D960C0A,5,1,13,N,N/2SE/4 SEC 11-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511273,IMPORT,02:27.7,Dwelch,15:45.8,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SE/C of the lease,NULL,0,NULL,NULL,11,5,N,6,E,C,1105N06ECM,SE,1105N06ECM SE
5AF279AF-9F96-E011-82A2-00155D28E806,1251D821-E47B-E011-9CF3-00155D960C0A,5,1,13,SW,SW/4SW/4 SEC 11-5N-6ECM,0,40,59:11.4,NULL,NULL,,,511273,IMPORT,02:27.8,Dwelch,16:04.2,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SE/C of the lease,NULL,0,NULL,NULL,11,5,N,6,E,C,1105N06ECM,SW,1105N06ECM SW
5BF279AF-9F96-E011-82A2-00155D28E806,1451D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,SW/4 SEC 2-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511273,IMPORT,02:27.8,Dwelch,16:23.9,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SE/C of the lease,NULL,0,NULL,NULL,2,5,N,6,E,C,0205N06ECM,SW,0205N06ECM SW
5CF279AF-9F96-E011-82A2-00155D28E806,E74DD821-E47B-E011-9CF3-00155D960C0A,5,1,13,E,E/2SE/4 SEC 2-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511273,IMPORT,02:27.8,Dwelch,17:10.3,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SE/C of the lease,NULL,0,NULL,NULL,2,5,N,6,E,C,0205N06ECM,SE,0205N06ECM SE
5DF279AF-9F96-E011-82A2-00155D28E806,1751D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,SE/4 SEC 3-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511273,IMPORT,02:27.8,Dwelch,17:25.8,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SE/C of the lease,NULL,0,NULL,NULL,3,5,N,6,E,C,0305N06ECM,SE,0305N06ECM SE
5EF279AF-9F96-E011-82A2-00155D28E806,1951D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,NE/4 SEC 14-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511273,IMPORT,02:27.8,Dwelch,17:44.0,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SE/C of the lease,NULL,0,NULL,NULL,14,5,N,6,E,C,1405N06ECM,NE,1405N06ECM NE
5FF279AF-9F96-E011-82A2-00155D28E806,1B51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,N,N/2SW/4 SEC 14-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511273,IMPORT,02:27.8,Dwelch,18:02.0,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SE/C of the lease,NULL,0,NULL,NULL,14,5,N,6,E,C,1405N06ECM,SW,1405N06ECM SW
60F279AF-9F96-E011-82A2-00155D28E806,1D51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,NE/4 SEC 10-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511273,IMPORT,02:27.8,Dwelch,18:27.1,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SE/C of the lease,NULL,0,NULL,NULL,10,5,N,6,E,C,1005N06ECM,NE,1005N06ECM NE
61F279AF-9F96-E011-82A2-00155D28E806,0951D821-E47B-E011-9CF3-00155D960C0A,5,1,13,N,N/2SE/4 SEC 14-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511273,IMPORT,02:27.8,Dwelch,18:52.7,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SE/C of the lease,NULL,0,NULL,NULL,14,5,N,6,E,C,1405N06ECM,SE,1405N06ECM SE
62F279AF-9F96-E011-82A2-00155D28E806,2051D821-E47B-E011-9CF3-00155D960C0A,5,1,13,SE,SE/4SE/4 SEC 14-5N-6ECM,0,40,59:11.4,NULL,NULL,,,511273,IMPORT,02:27.8,Dwelch,19:12.2,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SE/C of the lease,NULL,0,NULL,NULL,14,5,N,6,E,C,1405N06ECM,SE,1405N06ECM SE
63F279AF-9F96-E011-82A2-00155D28E806,2251D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,NE/4 SEC 15-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511273,IMPORT,02:27.8,Dwelch,19:29.1,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SE/C of the lease,NULL,0,NULL,NULL,15,5,N,6,E,C,1505N06ECM,NE,1505N06ECM NE
64F279AF-9F96-E011-82A2-00155D28E806,2451D821-E47B-E011-9CF3-00155D960C0A,5,1,13,N,N/2SE/4 SEC 15-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511273,IMPORT,02:27.8,Dwelch,19:44.5,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SE/C of the lease,NULL,0,NULL,NULL,15,5,N,6,E,C,1505N06ECM,SE,1505N06ECM SE
65F279AF-9F96-E011-82A2-00155D28E806,2651D821-E47B-E011-9CF3-00155D960C0A,5,1,13,SW,SW/4SE/4 SEC 15-5N-6ECM,0,40,59:11.4,NULL,NULL,,,511273,IMPORT,02:27.8,Dwelch,20:06.3,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SE/C of the lease,NULL,0,NULL,NULL,15,5,N,6,E,C,1505N06ECM,SE,1505N06ECM SE
6BF279AF-9F96-E011-82A2-00155D28E806,2E51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,SE,SE/4SW/4 SEC 4-5N-6ECM,0,40,59:11.4,NULL,NULL,,,511275,IMPORT,02:27.9,JPope,40:25.5,"From Square in Boise City, 12 miles North and 5 miles East",NULL,0,NULL,NULL,4,5,N,6,E,C,0405N06ECM,SW,0405N06ECM SW
6CF279AF-9F96-E011-82A2-00155D28E806,3051D821-E47B-E011-9CF3-00155D960C0A,5,1,13,N,N/2NE/4 SEC 9-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511275,IMPORT,02:27.9,LLocke,42:02.5,"From Square in Boise City, 12 miles North and 5 miles East",NULL,0,NULL,NULL,9,5,N,6,E,C,0905N06ECM,NE,0905N06ECM NE
6DF279AF-9F96-E011-82A2-00155D28E806,3251D821-E47B-E011-9CF3-00155D960C0A,5,1,13,SE,SE/4NE/4 SEC 9-5N-6ECM,0,40,59:11.4,NULL,NULL,,,511275,IMPORT,02:27.9,JPope,41:26.8,"From Square in Boise City, 12 miles North and 5 miles East",NULL,0,NULL,NULL,9,5,N,6,E,C,0905N06ECM,NE,0905N06ECM NE
6EF279AF-9F96-E011-82A2-00155D28E806,3451D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,NW/4 SEC 9-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511275,IMPORT,02:27.9,JPope,41:59.2,"From Square in Boise City, 12 miles North and 5 miles East",NULL,0,NULL,NULL,9,5,N,6,E,C,0905N06ECM,NW,0905N06ECM NW
6FF279AF-9F96-E011-82A2-00155D28E806,3651D821-E47B-E011-9CF3-00155D960C0A,5,1,13,W,W/2SW/4 SEC 9-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511275,IMPORT,02:27.9,LLocke,42:14.7,"From Square in Boise City, 12 miles North and 5 miles East",NULL,0,NULL,NULL,9,5,N,6,E,C,0905N06ECM,SW,0905N06ECM SW
70F279AF-9F96-E011-82A2-00155D28E806,3851D821-E47B-E011-9CF3-00155D960C0A,5,1,13,W,W/2SW/4 SEC 4-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511275,IMPORT,02:27.9,LLocke,42:47.7,"From Square in Boise City, 12 miles North and 5 miles East",NULL,0,NULL,NULL,4,5,N,6,E,C,0405N06ECM,SW,0405N06ECM SW
71F279AF-9F96-E011-82A2-00155D28E806,3A51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,SW,SW/4SE/4 SEC 4-5N-6ECM,0,40,59:11.4,NULL,NULL,,,511275,IMPORT,02:27.9,LLocke,42:59.3,"From Square in Boise City, 12 miles North and 5 miles East",NULL,0,NULL,NULL,4,5,N,6,E,C,0405N06ECM,SE,0405N06ECM SE
72F279AF-9F96-E011-82A2-00155D28E806,3C51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,E,E/2SE/4 SEC 9-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511275,IMPORT,02:27.9,LLocke,43:08.0,"From Square in Boise City, 12 miles North and 5 miles East",NULL,0,NULL,NULL,9,5,N,6,E,C,0905N06ECM,SE,0905N06ECM SE
73F279AF-9F96-E011-82A2-00155D28E806,3E51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,SW,SW/4SE/4 SEC 9-5N-6ECM,0,40,59:11.4,NULL,NULL,,,511275,IMPORT,02:27.9,LLocke,43:20.7,"From Square in Boise City, 12 miles North and 5 miles East",NULL,0,NULL,NULL,9,5,N,6,E,C,0905N06ECM,SE,0905N06ECM SE
74F279AF-9F96-E011-82A2-00155D28E806,4051D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,NW/4 SEC 10-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511275,IMPORT,02:27.9,JPope,21:29.2,"From Square in Boise City, 12 miles North and 5 miles East",NULL,0,NULL,NULL,10,5,N,6,E,C,1005N06ECM,NW,1005N06ECM NW
75F279AF-9F96-E011-82A2-00155D28E806,4251D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,SW/4 SEC 10-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511275,IMPORT,02:27.9,JPope,22:02.0,"From Square in Boise City, 12 miles North and 5 miles East",NULL,0,NULL,NULL,10,5,N,6,E,C,1005N06ECM,SW,1005N06ECM SW
76F279AF-9F96-E011-82A2-00155D28E806,2851D821-E47B-E011-9CF3-00155D960C0A,5,1,13,E,E/2SW/4 SEC 3-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511275,IMPORT,02:27.9,LLocke,43:33.4,"From Square in Boise City, 12 miles North and 5 miles East",NULL,0,NULL,NULL,3,5,N,6,E,C,0305N06ECM,SW,0305N06ECM SW
77F279AF-9F96-E011-82A2-00155D28E806,4551D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,NW/4 SEC 15-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511275,IMPORT,02:27.9,JPope,23:21.9,"From Square in Boise City, 12 miles North and 5 miles East",NULL,0,NULL,NULL,15,5,N,6,E,C,1505N06ECM,NW,1505N06ECM NW
78F279AF-9F96-E011-82A2-00155D28E806,2E51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,SW/4 SEC 15-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511275,IMPORT,02:27.9,JPope,23:51.2,"From Square in Boise City, 12 miles North and 5 miles East",NULL,0,NULL,NULL,15,5,N,6,E,C,1505N06ECM,SW,1505N06ECM SW
79F279AF-9F96-E011-82A2-00155D28E806,4851D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,SW/4 SEC 17-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511275,IMPORT,02:27.9,JPope,24:30.3,"From Square in Boise City, 12 miles North and 5 miles East",NULL,0,NULL,NULL,17,5,N,6,E,C,1705N06ECM,SW,1705N06ECM SW
7AF279AF-9F96-E011-82A2-00155D28E806,4A51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,SE/4 SEC 17-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511275,IMPORT,02:27.9,JPope,25:00.5,"From Square in Boise City, 12 miles North and 5 miles East",NULL,0,NULL,NULL,17,5,N,6,E,C,1705N06ECM,SE,1705N06ECM SE
7BF279AF-9F96-E011-82A2-00155D28E806,4851D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,NW/4 SEC 20-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511275,IMPORT,02:27.9,JPope,25:28.7,"From Square in Boise City, 12 miles North and 5 miles East",NULL,0,NULL,NULL,20,5,N,6,E,C,2005N06ECM,NW,2005N06ECM NW
7CF279AF-9F96-E011-82A2-00155D28E806,2E51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,E,E/2SE/4 SEC 4-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511275,IMPORT,02:27.9,LLocke,43:51.5,"From Square in Boise City, 12 miles North and 5 miles East",NULL,0,NULL,NULL,4,5,N,6,E,C,0405N06ECM,SE,0405N06ECM SE
7EF279AF-9F96-E011-82A2-00155D28E806,4E51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,E,E/2SW/4 SEC 31-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511277,IMPORT,02:28.0,LLocke,51:50.7,"From square in Boise City, 12 miles North and 3 miles East",NULL,0,NULL,NULL,31,5,N,6,E,C,3105N06ECM,SW,3105N06ECM SW
82F279AF-9F96-E011-82A2-00155D28E806,5451D821-E47B-E011-9CF3-00155D960C0A,5,1,13,NE,LT 3 SEC 4-5N-6ECM,0,39.89,59:11.4,NULL,NULL,,,511277,IMPORT,02:28.0,LLocke,52:13.8,"From square in Boise City, 12 miles North and 3 miles East",NULL,0,NULL,NULL,4,5,N,6,E,C,0405N06ECM,NW,0405N06ECM NW
83F279AF-9F96-E011-82A2-00155D28E806,5651D821-E47B-E011-9CF3-00155D960C0A,5,1,13,NW,LT 4 SEC 4-5N-6ECM,0,39.89,59:11.4,NULL,NULL,,,511277,IMPORT,02:28.0,LLocke,52:37.6,"From square in Boise City, 12 miles North and 3 miles East",NULL,0,NULL,NULL,4,5,N,6,E,C,0405N06ECM,NW,0405N06ECM NW
84F279AF-9F96-E011-82A2-00155D28E806,5851D821-E47B-E011-9CF3-00155D960C0A,5,1,13,NW,LT 4 SEC 5-5N-6ECM,0,39.86,59:11.4,NULL,NULL,,,511277,IMPORT,02:28.0,LLocke,52:57.2,"From square in Boise City, 12 miles North and 3 miles East",NULL,0,NULL,NULL,5,5,N,6,E,C,0505N06ECM,NW,0505N06ECM NW
85F279AF-9F96-E011-82A2-00155D28E806,5A51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,S,S/2SW/4 SEC 5-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511277,IMPORT,02:28.0,LLocke,53:09.6,"From square in Boise City, 12 miles North and 3 miles East",NULL,0,NULL,NULL,5,5,N,6,E,C,0505N06ECM,SW,0505N06ECM SW
86F279AF-9F96-E011-82A2-00155D28E806,5C51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,SE/4 SEC 5-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511277,IMPORT,02:28.0,Dwelch,50:00.5,"From square in Boise City, 12 miles North and 3 miles East",NULL,0,NULL,NULL,5,5,N,6,E,C,0505N06ECM,SE,0505N06ECM SE
87F279AF-9F96-E011-82A2-00155D28E806,5E51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,NE,LT 1 SEC 6-5N-6ECM,0,39.88,59:11.4,NULL,NULL,,,511277,IMPORT,02:28.0,LLocke,53:27.5,"From square in Boise City, 12 miles North and 3 miles East",NULL,0,NULL,NULL,6,5,N,6,E,C,0605N06ECM,NE,0605N06ECM NE
88F279AF-9F96-E011-82A2-00155D28E806,6051D821-E47B-E011-9CF3-00155D960C0A,5,1,13,SE,SE/4NE/4 SEC 6-5N-6ECM,0,40,59:11.4,NULL,NULL,,,511277,IMPORT,02:28.0,LLocke,53:48.5,"From square in Boise City, 12 miles North and 3 miles East",NULL,0,NULL,NULL,6,5,N,6,E,C,0605N06ECM,NE,0605N06ECM NE
89F279AF-9F96-E011-82A2-00155D28E806,6251D821-E47B-E011-9CF3-00155D960C0A,5,1,13,SE,SE/4SE/4 SEC 6-5N-6ECM,0,40,59:11.4,NULL,NULL,,,511277,IMPORT,02:28.0,LLocke,54:17.7,"From square in Boise City, 12 miles North and 3 miles East",NULL,0,NULL,NULL,6,5,N,6,E,C,0605N06ECM,SE,0605N06ECM SE
8AF279AF-9F96-E011-82A2-00155D28E806,6451D821-E47B-E011-9CF3-00155D960C0A,5,1,13,NW,LT 6 SEC 6-5N-6ECM,0,40,59:11.4,NULL,NULL,,,511277,IMPORT,02:28.0,LLocke,54:31.4,"From square in Boise City, 12 miles North and 3 miles East",NULL,0,NULL,NULL,6,5,N,6,E,C,0605N06ECM,SW,0605N06ECM SW
8BF279AF-9F96-E011-82A2-00155D28E806,6651D821-E47B-E011-9CF3-00155D960C0A,5,1,13,NE,NE/4SW/4 SEC 6-5N-6ECM,0,40,59:11.4,NULL,NULL,,,511277,IMPORT,02:28.0,LLocke,54:41.8,"From square in Boise City, 12 miles North and 3 miles East",NULL,0,NULL,NULL,6,5,N,6,E,C,0605N06ECM,SW,0605N06ECM SW
8CF279AF-9F96-E011-82A2-00155D28E806,6851D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,NE/4 SEC 7-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511277,IMPORT,02:28.0,Dwelch,52:04.9,"From square in Boise City, 12 miles North and 3 miles East",NULL,0,NULL,NULL,7,5,N,6,E,C,0705N06ECM,NE,0705N06ECM NE
8DF279AF-9F96-E011-82A2-00155D28E806,6A51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,SE/4 SEC 7-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511277,IMPORT,02:28.0,Dwelch,52:23.1,"From square in Boise City, 12 miles North and 3 miles East",NULL,0,NULL,NULL,7,5,N,6,E,C,0705N06ECM,SE,0705N06ECM SE
8EF279AF-9F96-E011-82A2-00155D28E806,6C51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,NW,LT 3 SEC 7-5N-6ECM,0,40,59:11.4,NULL,NULL,,,511277,IMPORT,02:28.0,LLocke,55:01.2,"From square in Boise City, 12 miles North and 3 miles East",NULL,0,NULL,NULL,7,5,N,6,E,C,0705N06ECM,SW,0705N06ECM SW
8FF279AF-9F96-E011-82A2-00155D28E806,6E51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,SW,LT 4 SEC 7-5N-6ECM,0,40,59:11.4,NULL,NULL,,,511277,IMPORT,02:28.1,LLocke,55:18.0,"From square in Boise City, 12 miles North and 3 miles East",NULL,0,NULL,NULL,7,5,N,6,E,C,0705N06ECM,SW,0705N06ECM SW
90F279AF-9F96-E011-82A2-00155D28E806,7051D821-E47B-E011-9CF3-00155D960C0A,5,1,13,E,E/2NW/4 SEC 7-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511277,IMPORT,02:28.1,LLocke,55:32.2,"From square in Boise City, 12 miles North and 3 miles East",NULL,0,NULL,NULL,7,5,N,6,E,C,0705N06ECM,NW,0705N06ECM NW
91F279AF-9F96-E011-82A2-00155D28E806,7251D821-E47B-E011-9CF3-00155D960C0A,5,1,13,E,E/2SW/4 SEC 7-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511277,IMPORT,02:28.1,LLocke,55:40.7,"From square in Boise City, 12 miles North and 3 miles East",NULL,0,NULL,NULL,7,5,N,6,E,C,0705N06ECM,SW,0705N06ECM SW
93F279AF-9F96-E011-82A2-00155D28E806,7451D821-E47B-E011-9CF3-00155D960C0A,5,1,13,E,E/2NE/4 SEC 23-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511342,IMPORT,02:28.1,Dwelch,40:30.6,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SW/C of the lease,NULL,0,NULL,NULL,23,5,N,6,E,C,2305N06ECM,NE,2305N06ECM NE
97F279AF-9F96-E011-82A2-00155D28E806,7A51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,E,E/2NW/4 SEC 23-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511342,IMPORT,02:28.1,Dwelch,40:46.3,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SW/C of the lease,NULL,0,NULL,NULL,23,5,N,6,E,C,2305N06ECM,NW,2305N06ECM NW
98F279AF-9F96-E011-82A2-00155D28E806,7C51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,E,E/2SW/4 SEC 23-5N-6ECM,0,80,59:11.4,NULL,NULL,,,511342,IMPORT,02:28.1,Dwelch,41:01.1,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SW/C of the lease,NULL,0,NULL,NULL,23,5,N,6,E,C,2305N06ECM,SW,2305N06ECM SW
99F279AF-9F96-E011-82A2-00155D28E806,7E51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,SE/4 SEC 23-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511342,IMPORT,02:28.1,Dwelch,41:42.7,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SW/C of the lease,NULL,0,NULL,NULL,23,5,N,6,E,C,2305N06ECM,SE,2305N06ECM SE
9AF279AF-9F96-E011-82A2-00155D28E806,8051D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,NW/4 SEC 24-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511342,IMPORT,02:28.1,Dwelch,41:58.1,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SW/C of the lease,NULL,0,NULL,NULL,24,5,N,6,E,C,2405N06ECM,NW,2405N06ECM NW
9BF279AF-9F96-E011-82A2-00155D28E806,8251D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,SW/4 SEC 24-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511342,IMPORT,02:28.1,Dwelch,42:17.1,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SW/C of the lease,NULL,0,NULL,NULL,24,5,N,6,E,C,2405N06ECM,SW,2405N06ECM SW
9CF279AF-9F96-E011-82A2-00155D28E806,8451D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,NE/4 SEC 24-5N-6ECM,0,160,59:11.4,NULL,NULL,,,511342,IMPORT,02:28.1,Dwelch,42:35.5,From Hwy 56 & 64 junction East of Boise City 6 miles North to the SW/C of the lease,NULL,0,NULL,NULL,24,5,N,6,E,C,2405N06ECM,NE,2405N06ECM NE
9EF279AF-9F96-E011-82A2-00155D28E806,8651D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,SE/4 SEC 33-6N-6ECM,0,160,59:11.4,NULL,NULL,,,511390,IMPORT,02:28.1,JPope,26:44.0,"From Square in Boise City, 14 miles North and 5 miles East",NULL,0,NULL,NULL,33,6,N,6,E,C,3306N06ECM,SE,3306N06ECM SE
A2F279AF-9F96-E011-82A2-00155D28E806,8C51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,SS,LT 1 SEC 7-6N-6ECM,0,18.64,59:11.4,NULL,NULL,,,511390,IMPORT,02:28.2,LLocke,25:40.4,"From Square in Boise City, 14 miles North and 5 miles East",NULL,0,NULL,NULL,7,6,N,6,E,C,0706N06ECM,SE,0706N06ECM SE
A3F279AF-9F96-E011-82A2-00155D28E806,8E51D821-E47B-E011-9CF3-00155D960C0A,5,1,13,S,LT 2 SEC 7-6N-6ECM,0,17.46,59:11.4,NULL,NULL,,,511390,IMPORT,02:28.2,LLocke,26:11.7,"From Square in Boise City, 14 miles North and 5 miles East",NULL,0,NULL,NULL,7,6,N,6,E,C,0706N06ECM,SW,0706N06ECM SW
A4F279AF-9F96-E011-82A2-00155D28E806,9051D821-E47B-E011-9CF3-00155D960C0A,5,1,13,SE,LT 1 SEC 8-6N-6ECM,0,18.64,59:11.4,NULL,NULL,,,511390,IMPORT,02:28.2,LLocke,26:38.0,"From Square in Boise City, 14 miles North and 5 miles East",NULL,0,NULL,NULL,8,6,N,6,E,C,0806N06ECM,SE,0806N06ECM SE
A5F279AF-9F96-E011-82A2-00155D28E806,9251D821-E47B-E011-9CF3-00155D960C0A,5,1,13,SW,LT 2 SEC 8-6N-6ECM,0,18.24,59:11.4,NULL,NULL,,,511390,IMPORT,02:28.2,LLocke,26:57.0,"From Square in Boise City, 14 miles North and 5 miles East",NULL,0,NULL,NULL,8,6,N,6,E,C,0806N06ECM,SW,0806N06ECM SW
A6F279AF-9F96-E011-82A2-00155D28E806,9451D821-E47B-E011-9CF3-00155D960C0A,5,1,13,SE,LT 1 SEC 9-6N-6ECM,0,13.59,59:11.4,NULL,NULL,,,511390,IMPORT,02:28.2,LLocke,27:12.4,"From Square in Boise City, 14 miles North and 5 miles East",NULL,0,NULL,NULL,9,6,N,6,E,C,0906N06ECM,SE,0906N06ECM SE
A7F279AF-9F96-E011-82A2-00155D28E806,9651D821-E47B-E011-9CF3-00155D960C0A,5,1,13,SW,LT 2 SEC 9-6N-6ECM,0,15.12,59:11.4,NULL,NULL,,,511390,IMPORT,02:28.3,LLocke,27:26.8,"From Square in Boise City, 14 miles North and 5 miles East",NULL,0,NULL,NULL,9,6,N,6,E,C,0906N06ECM,SW,0906N06ECM SW
A8F279AF-9F96-E011-82A2-00155D28E806,9851D821-E47B-E011-9CF3-00155D960C0A,5,1,13,,NW/4 SEC 17-6N-6ECM,0,160,59:11.4,NULL,NULL,,,511390,IMPORT,02:28.3,JPope,27:01.0,"From Square in Boise City, 14 miles North and 5 miles East",NULL,0,NULL,NULL,17,6,N,6,E,C,1706N06ECM,NW,1706N06ECM NW
