,state,university,acres,gis_acres,trust_name,managing_agency,county,township,range,section,aliquot,data_source,geometry
425,ND,North Dakota State University,160.0,159.85,North Dakota State University,Commissioner of University and School Lands,CAVALIER,162,63,34,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.80281419106589 48.812070508278765, -98.80284903412888 48.80485997795004, -98.80284920588653 48.80482537514356, -98.79193393283484 48.804785943111604, -98.79188638214478 48.81204351615274, -98.80281419106589 48.812070508278765))"
426,ND,North Dakota State University,160.0,159.65,North Dakota State University,Commissioner of University and School Lands,BOTTINEAU,161,77,3,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.64298563427155 48.79911855695672, -100.6429362657432 48.79190685157219, -100.64293593934387 48.79186035588175, -100.63401252903451 48.791900690414565, -100.63203578276519 48.791880654670294, -100.63206077349831 48.79913892333942, -100.64298563427155 48.79911855695672))"
427,ND,North Dakota State University,160.0,160.24,North Dakota State University,Commissioner of University and School Lands,DIVIDE,160,102,8,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.89599871417593 48.69897776627471, -103.89599850940976 48.70625281460798, -103.90689889168621 48.70624740202016, -103.90689937520725 48.6989872098334, -103.89599871417593 48.69897776627471))"
428,ND,North Dakota State University,160.0,160.19,North Dakota State University,Commissioner of University and School Lands,STUTSMAN,138,64,22,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.75524995710417 46.754251788850276, -98.74462792488451 46.75425473803368, -98.74463333866863 46.761495044779316, -98.74856304630867 46.76146595817306, -98.75039499143325 46.7614524881071, -98.75048336117958 46.76145183873193, -98.75514317143285 46.76151212634486, -98.75524995710417 46.754251788850276))"
429,ND,North Dakota State University,160.0,161.74,North Dakota State University,Commissioner of University and School Lands,RENVILLE,158,82,35,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.2228491389562 48.46590918555056, -101.22284896310832 48.45860631869377, -101.2121303054005 48.4586057166039, -101.21194862359515 48.45860571570339, -101.21194905162396 48.46590631996209, -101.2228491389562 48.46590918555056))"
430,ND,North Dakota State University,40.0,40.6,North Dakota State University,Commissioner of University and School Lands,MOUNTRAIL,155,94,10,NE4NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.75287527980323 48.26962627401288, -102.75682047988704 48.269579159955185, -102.75832402732215 48.26956137148762, -102.758342238479 48.26591166517461, -102.75291174248396 48.265956696486704, -102.75287527980323 48.26962627401288))"
431,ND,North Dakota State University,160.0,161.38,North Dakota State University,Commissioner of University and School Lands,MOUNTRAIL,155,94,10,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.75287527980323 48.26962627401288, -102.75291174248396 48.265956696486704, -102.75294771428459 48.26233653331775, -102.74212255562635 48.262425974013034, -102.74207227301986 48.26485980845888, -102.74197358162394 48.269635428340074, -102.74197255264355 48.26968579320108, -102.7420637877142 48.2696854737219, -102.75037367408842 48.26965608712273, -102.75046276711768 48.269655022291985, -102.75287527980323 48.26962627401288))"
432,ND,North Dakota State University,160.0,160.55,North Dakota State University,Commissioner of University and School Lands,RAMSEY,158,60,8,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.41631906452898 48.5219236764508, -98.405373899257 48.521902942278416, -98.40539389256337 48.52913290924041, -98.40544671966424 48.52913299190294, -98.41633915604507 48.52914798887479, -98.41631906452898 48.5219236764508))"
433,ND,North Dakota State University,161.6,165.7,North Dakota State University,Commissioner of University and School Lands,DIVIDE,161,98,2,"S2NW4, LOTS 3,4",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.36643662835013 48.80745155208406, -103.37191535848102 48.80745131343381, -103.37557962692964 48.80745100464155, -103.37768067671345 48.807451009569874, -103.3776806102241 48.803713775764784, -103.37768057488398 48.80009951930349, -103.36658008598283 48.800110011745986, -103.36658000483831 48.80372429795994, -103.36643602084061 48.80372442314098, -103.36643662835013 48.80745155208406))"
434,ND,North Dakota State University,161.6,163.32,North Dakota State University,Commissioner of University and School Lands,DIVIDE,161,98,2,"S2NE4, LOTS 1,2",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.35547910658505 48.80745123607281, -103.36094886281512 48.80745152422146, -103.36643662835013 48.80745155208406, -103.36643602084061 48.80372442314098, -103.36658000483831 48.80372429795994, -103.36658008598283 48.800110011745986, -103.35547952049188 48.80011944308197, -103.35547930096872 48.80373374813484, -103.35547910658505 48.80745123607281))"
435,ND,North Dakota State University,80.0,80.41,North Dakota State University,Commissioner of University and School Lands,ROLETTE,161,72,28,E2NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.98577947649078 48.74759878240498, -99.9859050463491 48.7475998883721, -99.99125750408608 48.74761698335282, -99.9912303191804 48.74037390006826, -99.98575377113328 48.74031405889652, -99.98577947649078 48.74759878240498))"
436,ND,North Dakota State University,80.0,80.02,North Dakota State University,Commissioner of University and School Lands,ROLETTE,161,72,27,W2NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.98577947649078 48.74759878240498, -99.98575377113328 48.74031405889652, -99.9803040412146 48.74033439876197, -99.98033763952506 48.74759181987264, -99.98577947649078 48.74759878240498))"
437,ND,North Dakota State University,80.0,80.37,North Dakota State University,Commissioner of University and School Lands,PIERCE,158,74,9,E2SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.22212395246393 48.52332469242502, -100.22758326986833 48.52329277624893, -100.22763246581243 48.51604211492116, -100.22217387620077 48.51606838907072, -100.22212395246393 48.52332469242502))"
438,ND,North Dakota State University,80.0,80.67,North Dakota State University,Commissioner of University and School Lands,PIERCE,158,74,9,W2SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.22212395246393 48.52332469242502, -100.22217387620077 48.51606838907072, -100.2166989370048 48.51609449020652, -100.21667397529848 48.51972547431719, -100.21664902168703 48.523356446274214, -100.22212395246393 48.52332469242502))"
439,ND,North Dakota State University,80.0,77.99,North Dakota State University,Commissioner of University and School Lands,RAMSEY,156,62,35,E2SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.57886163826248 48.2890827598256, -98.57888209722873 48.28554139557601, -98.57890253671405 48.282000017834484, -98.5736473900443 48.282021435233716, -98.57348241348313 48.28202211342132, -98.57345764778974 48.28907238404562, -98.57886163826248 48.2890827598256))"
440,ND,North Dakota State University,80.0,80.65,North Dakota State University,Commissioner of University and School Lands,OLIVER,143,83,34,N2SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.18318926304318 47.16225828018488, -101.18321398058414 47.15861562612636, -101.17791396995615 47.158670577470026, -101.17261393898687 47.158725281145266, -101.17258908367725 47.162387640623706, -101.18318926304318 47.16225828018488))"
441,ND,North Dakota State University,160.0,159.38,North Dakota State University,Commissioner of University and School Lands,MOUNTRAIL,155,93,13,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.5690785240215 48.247559795588934, -102.57995796757895 48.24756541941178, -102.57994534637133 48.24037995706035, -102.56910364987047 48.24036363915133, -102.56909100260275 48.24398146943729, -102.5690785240215 48.247559795588934))"
442,ND,North Dakota State University,80.0,80.89,North Dakota State University,Commissioner of University and School Lands,RAMSEY,155,61,8,N2SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.53032533820038 48.256365807893346, -98.51944997868917 48.256336264970024, -98.51942982389245 48.25999032562466, -98.53032026859862 48.25999775787872, -98.53032533820038 48.256365807893346))"
443,ND,North Dakota State University,160.0,160.68,North Dakota State University,Commissioner of University and School Lands,TOWNER,159,67,26,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.27544822878761 48.57355079970414, -99.27538860290613 48.5663107516, -99.2644659122825 48.56632380905361, -99.26450296568433 48.573576444577846, -99.27544822878761 48.57355079970414))"
444,ND,North Dakota State University,155.03,157.08,North Dakota State University,Commissioner of University and School Lands,EDDY,149,66,7,"E2SW4, LOTS 3,4",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.16867968885313 47.73104729241999, -99.16861593656714 47.731047026864246, -99.16348267693147 47.731025828269686, -99.15811125935029 47.73100339957446, -99.15816845680055 47.73825956713303, -99.16354062244886 47.73828211572866, -99.16861019623664 47.73830317029608, -99.16864494401975 47.7346752314138, -99.16867968885313 47.73104729241999))"
445,ND,North Dakota State University,27.82,29.86,North Dakota State University,Commissioner of University and School Lands,MCLEAN,149,87,28,LOT 1,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.81832065177659 47.70280935352642, -101.82231382177953 47.702814582162965, -101.82233301575492 47.69920599251933, -101.81829740582943 47.69920294754279, -101.81832065177659 47.70280935352642))"
446,ND,North Dakota State University,160.0,160.15,North Dakota State University,Commissioner of University and School Lands,ROLETTE,160,69,15,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.5366743243582 48.689801785690875, -99.53683324757505 48.6898022014561, -99.5475997071585 48.68983054655687, -99.54758930338896 48.682573892350604, -99.53667408299309 48.682561595744176, -99.5366743243582 48.689801785690875))"
447,ND,North Dakota State University,160.0,160.26,North Dakota State University,Commissioner of University and School Lands,ROLETTE,160,69,13,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.5147734032864 48.68975211346252, -99.51477353908382 48.68971712630481, -99.5147986335583 48.682517025141664, -99.50386827447383 48.682502459108036, -99.50385351205942 48.68976732997845, -99.5147734032864 48.68975211346252))"
448,ND,North Dakota State University,75.29,75.08,North Dakota State University,Commissioner of University and School Lands,WILLIAMS,155,100,18,"NE4NW4, LOT 1",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.5939413562135 48.25564670198782, -103.59936924499424 48.25563873329644, -103.60408730749859 48.25563159069415, -103.6040866606809 48.25201518980648, -103.59935896277997 48.252015325791355, -103.59393144835474 48.25201115788826, -103.5939413562135 48.25564670198782))"
449,ND,North Dakota State University,40.0,38.68,North Dakota State University,Commissioner of University and School Lands,WILLIAMS,152,103,4,SE4SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.87264727553196 48.01090714861073, -103.87802263544683 48.010934473743795, -103.87803053032822 48.00740464632296, -103.87549697835094 48.00743019940487, -103.87264741010353 48.00739052152506, -103.87264727553196 48.01090714861073))"
450,ND,North Dakota State University,160.0,159.8,North Dakota State University,Commissioner of University and School Lands,PIERCE,156,72,15,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.89057970991874 48.33298793556904, -99.89053518637309 48.34022790930765, -99.89067538183286 48.340227452469314, -99.90138530942565 48.340193295815936, -99.90142973969085 48.332973353290754, -99.89057970991874 48.33298793556904))"
451,ND,North Dakota State University,160.0,160.25,North Dakota State University,Commissioner of University and School Lands,MORTON,134,81,14,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.81892015182818 46.42191926730325, -100.81892064257671 46.4291042725384, -100.82947094626134 46.42919500624145, -100.82944543032363 46.421974995769574, -100.81892015182818 46.42191926730325))"
452,ND,North Dakota State University,115.69,40.3,North Dakota State University,Commissioner of University and School Lands,PEMBINA,161,56,4,"SW4NE4, LOTS 1,2",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-97.89403345266433 48.80081209913658, -97.89401532340293 48.79718618682965, -97.88848317186105 48.79717797769615, -97.88855546257692 48.800804668140515, -97.88871893011346 48.80080493178876, -97.89403345266433 48.80081209913658))"
453,ND,North Dakota State University,160.0,160.24,North Dakota State University,Commissioner of University and School Lands,NELSON,154,59,2,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.19513672685738 48.18033472713281, -98.18431089302315 48.18030672530472, -98.18431099627753 48.18755139113561, -98.19513663175576 48.18757939733194, -98.19513672685738 48.18033472713281))"
454,ND,North Dakota State University,160.0,159.02,North Dakota State University,Commissioner of University and School Lands,DIVIDE,161,102,33,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.9364258065989 48.72796783072626, -103.93640109179962 48.735202899969295, -103.94730148055548 48.735177437722, -103.94730095158877 48.7279622368729, -103.9364258065989 48.72796783072626))"
455,ND,North Dakota State University,160.24,160.42,North Dakota State University,Commissioner of University and School Lands,PEMBINA,162,51,5,"S2NE4, LOTS 1,2",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-97.25558005226479 48.89069160321879, -97.26108445964046 48.890707073178206, -97.26108345575666 48.88703761978728, -97.26105534556774 48.887037803533524, -97.26103277252092 48.8834112072633, -97.25007779619054 48.8834814992964, -97.25007779640033 48.8871081515176, -97.25007778328404 48.890666186972716, -97.25014449709269 48.89068962838156, -97.25024779018112 48.89067638360978, -97.25035793402328 48.890676699137146, -97.25558005226479 48.89069160321879))"
456,ND,North Dakota State University,160.21,163.52,North Dakota State University,Commissioner of University and School Lands,PEMBINA,162,51,6,"S2NE4, LOTS 1,2",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-97.2775803248908 48.89072765073708, -97.2830856015081 48.89071789106057, -97.28303840536886 48.88699693377503, -97.28299308749352 48.883370244626406, -97.27198774404602 48.883339861543526, -97.27203228662314 48.88696641185872, -97.27207857637634 48.8907371656447, -97.27225823589615 48.89073684027196, -97.2775803248908 48.89072765073708))"
457,ND,North Dakota State University,160.0,159.43,North Dakota State University,Commissioner of University and School Lands,TOWNER,162,66,13,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.14399947466964 48.85578400622179, -99.1440393497791 48.86297146276087, -99.15504469430196 48.86299587579922, -99.15498951723742 48.856382415198304, -99.1549883316817 48.85623834310877, -99.1549868284248 48.85605843915324, -99.15498573590932 48.85592808076388, -99.15498468581026 48.85580104729081, -99.14399947466964 48.85578400622179))"
458,ND,North Dakota State University,160.0,159.11,North Dakota State University,Commissioner of University and School Lands,TOWNER,162,65,18,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.12119541861321 48.86297958726043, -99.12118967379581 48.8558128509502, -99.11021837751065 48.855793095817184, -99.11022260920741 48.86300964873118, -99.11028734685699 48.86300957395984, -99.12119541861321 48.86297958726043))"
459,ND,North Dakota State University,160.0,160.51,North Dakota State University,Commissioner of University and School Lands,TOWNER,162,68,26,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.43824081777463 48.833958109073365, -99.43822106484104 48.82669793721195, -99.4272762801411 48.82669065244106, -99.4272861063631 48.833962002793704, -99.43824081777463 48.833958109073365))"
460,ND,North Dakota State University,160.0,159.46,North Dakota State University,Commissioner of University and School Lands,TOWNER,162,65,30,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.121080505112 48.833975442243904, -99.12116416398455 48.82675360220538, -99.11019919225951 48.826753069221645, -99.11011404713528 48.83394575445589, -99.11024450024117 48.8339462710641, -99.121080505112 48.833975442243904))"
461,ND,North Dakota State University,160.0,160.64,North Dakota State University,Commissioner of University and School Lands,MCHENRY,156,75,23,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.25887592806797 48.31935332809747, -100.25892598834889 48.326585959124046, -100.25892636033394 48.32663808411201, -100.26972585072733 48.326593383499734, -100.26970068959538 48.319296132148935, -100.25887592806797 48.31935332809747))"
462,ND,North Dakota State University,160.0,160.42,North Dakota State University,Commissioner of University and School Lands,TOWNER,162,67,18,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.3834410943928 48.848471740614634, -99.37539457146828 48.848512703175025, -99.37264376963857 48.84851570395215, -99.37245966045978 48.84851590297074, -99.37248434823528 48.855763456772564, -99.38346737006827 48.8557193012441, -99.3834410943928 48.848471740614634))"
463,ND,North Dakota State University,160.0,159.1,North Dakota State University,Commissioner of University and School Lands,TOWNER,162,67,17,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.35066357561756 48.85575067429735, -99.36157387403173 48.85572883178426, -99.36152894584951 48.848516082485425, -99.35070806589053 48.84851524456756, -99.35059823922671 48.84851524217972, -99.35066357561756 48.85575067429735))"
464,ND,North Dakota State University,160.0,160.01,North Dakota State University,Commissioner of University and School Lands,CAVALIER,162,63,34,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.79183882726772 48.819301055809284, -98.80277918249418 48.819315633629664, -98.80281419106589 48.812070508278765, -98.79188638214478 48.81204351615274, -98.79183882726772 48.819301055809284))"
465,ND,North Dakota State University,160.0,160.03,North Dakota State University,Commissioner of University and School Lands,DIVIDE,160,103,8,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-104.03720414640547 48.70625649919567, -104.03720461846162 48.69904131954617, -104.0262539629558 48.69904693475896, -104.02625374343134 48.70628213644738, -104.03720414640547 48.70625649919567))"
466,ND,North Dakota State University,160.0,163.18,North Dakota State University,Commissioner of University and School Lands,BOTTINEAU,161,77,9,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.64293565166028 48.784509897321584, -100.65396085085841 48.78457108191363, -100.65398557674884 48.77728043949753, -100.64306980839717 48.77716089841946, -100.64293539103208 48.777159429325216, -100.64293540707536 48.77726861675464, -100.64293565166028 48.784509897321584))"
467,ND,North Dakota State University,160.0,160.63,North Dakota State University,Commissioner of University and School Lands,BOTTINEAU,161,77,10,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.64293539103208 48.777159429325216, -100.63208671651167 48.777245362420835, -100.6320604908845 48.78454026525394, -100.64293565166028 48.784509897321584, -100.64293540707536 48.77726861675464, -100.64293539103208 48.777159429325216))"
468,ND,North Dakota State University,160.0,159.05,North Dakota State University,Commissioner of University and School Lands,ROLETTE,161,72,11,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.96381821872382 48.78404943505167, -99.95292890707545 48.78402775192598, -99.95290862140021 48.79126048768359, -99.96381837735257 48.791269455762965, -99.96381837026959 48.79122554094417, -99.96381821872382 48.78404943505167))"
469,ND,North Dakota State University,160.0,159.48,North Dakota State University,Commissioner of University and School Lands,ROLETTE,161,69,17,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.6352476679054 48.776392905057776, -99.6352480867708 48.776326256906245, -99.63529299949809 48.769223020225205, -99.62432280634987 48.76919594626686, -99.62425241042895 48.776402530347134, -99.62534782544442 48.77640340204733, -99.62540993267474 48.776403333033514, -99.6352476679054 48.776392905057776))"
470,ND,North Dakota State University,115.69,75.92,North Dakota State University,Commissioner of University and School Lands,PEMBINA,161,56,4,"SW4NE4, LOTS 1,2",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-97.88319545689792 48.80417363241966, -97.8833517414163 48.80417464002529, -97.88867905642776 48.80420938188941, -97.89416279035541 48.80424489132855, -97.89420290440094 48.8008123204752, -97.89403345266433 48.80081209913658, -97.88871893011346 48.80080493178876, -97.88855546257692 48.800804668140515, -97.88307757200042 48.80079574407797, -97.88319545689792 48.80417363241966))"
471,ND,North Dakota State University,160.0,159.91,North Dakota State University,Commissioner of University and School Lands,TOWNER,162,68,24,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.40545834699057 48.841173624498374, -99.40556060540548 48.84840600171902, -99.40867279172602 48.84840018626541, -99.40948676449094 48.848398703181324, -99.41343399021265 48.84839151028903, -99.41654071183424 48.848385847507316, -99.41643603027238 48.84117535390264, -99.40545834699057 48.841173624498374))"
472,ND,North Dakota State University,160.0,160.23,North Dakota State University,Commissioner of University and School Lands,TOWNER,160,66,20,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.1989252479697 48.66768950427358, -99.19897701298777 48.660434587920825, -99.18806599674959 48.66042416695583, -99.1879922946372 48.66766392554795, -99.1989252479697 48.66768950427358))"
473,ND,North Dakota State University,160.0,160.73,North Dakota State University,Commissioner of University and School Lands,WELLS,150,70,13,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.56497166551867 47.81061707148406, -99.56501651237188 47.803363328436156, -99.55439881754576 47.80338077589485, -99.55420658948528 47.80337381895327, -99.55423155611568 47.81062389665073, -99.56497166551867 47.81061707148406))"
474,ND,North Dakota State University,160.0,159.87,North Dakota State University,Commissioner of University and School Lands,PIERCE,158,69,26,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.52591841744596 48.47980838471122, -99.52587274113344 48.48704415326284, -99.53677614369118 48.48701986021691, -99.53681253121967 48.479813313606094, -99.52591841744596 48.47980838471122))"
475,ND,North Dakota State University,120.0,120.43,North Dakota State University,Commissioner of University and School Lands,EDDY,150,63,18,"N2SE4, SW4SE4",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.76480952708881 47.811282271677015, -98.77019226655429 47.81125969719339, -98.77019657934291 47.80763556387345, -98.77020090336582 47.8040114155871, -98.76481891534803 47.804033976553484, -98.7648142167643 47.807658125870205, -98.75943186064279 47.80768044594872, -98.75942678313339 47.81130459129282, -98.76480952708881 47.811282271677015))"
476,ND,North Dakota State University,80.0,79.95,North Dakota State University,Commissioner of University and School Lands,MOUNTRAIL,158,92,13,N2SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.4947203201507 48.5102597110696, -102.50559550211759 48.5102375023082, -102.50563184276928 48.506600993635054, -102.50018890823605 48.50662674303922, -102.49474560725038 48.50666343523892, -102.4947203201507 48.5102597110696))"
477,ND,North Dakota State University,34.77,35.46,North Dakota State University,Commissioner of University and School Lands,MOUNTRAIL,158,91,18,LOT 3,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.4947203201507 48.5102597110696, -102.49474560725038 48.50666343523892, -102.48990645102532 48.50667286154219, -102.48990726163149 48.51029165495698, -102.49472016532837 48.51028226464761, -102.4947203201507 48.5102597110696))"
478,ND,North Dakota State University,80.0,80.13,North Dakota State University,Commissioner of University and School Lands,STUTSMAN,140,65,8,W2SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.9199070600098 46.95061591234486, -98.92016784168598 46.957919942951136, -98.92539859067195 46.95793319011439, -98.92516873199821 46.950627888072255, -98.9199070600098 46.95061591234486))"
479,ND,North Dakota State University,80.0,80.19,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,140,78,18,W2SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.57111100959285 46.94621071861288, -100.57110909455581 46.938976966436066, -100.56580956462615 46.938964059790806, -100.56581015549736 46.942581019255584, -100.56581075387695 46.94619794994823, -100.57111100959285 46.94621071861288))"
480,ND,North Dakota State University,39.29,39.24,North Dakota State University,Commissioner of University and School Lands,PIERCE,158,74,19,LOT 3,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.27662263030153 48.494075923592774, -100.27662291146987 48.490457053904, -100.27129188074481 48.49046069922329, -100.27129275029057 48.49409141930401, -100.27662263030153 48.494075923592774))"
481,ND,North Dakota State University,80.0,80.01,North Dakota State University,Commissioner of University and School Lands,CAVALIER,161,60,27,S2NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.40899130465982 48.73945827354867, -98.39805766293385 48.73945336306035, -98.39808039869904 48.74307196718594, -98.40902815669283 48.74307682323906, -98.40899130465982 48.73945827354867))"
482,ND,North Dakota State University,40.0,40.01,North Dakota State University,Commissioner of University and School Lands,CAVALIER,161,57,28,NE4SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.0316628062846 48.73945198702468, -98.03157036139008 48.73584018017934, -98.02608773533923 48.73583523187337, -98.02618274073961 48.73944700928086, -98.0316628062846 48.73945198702468))"
483,ND,North Dakota State University,160.0,160.31,North Dakota State University,Commissioner of University and School Lands,ROLETTE,161,70,30,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.77760988752328 48.74030891087376, -99.77756362793987 48.7330617896236, -99.76680694165681 48.73308034577658, -99.76662075790318 48.73308068475438, -99.76666545574655 48.74032781397965, -99.77760988752328 48.74030891087376))"
484,ND,North Dakota State University,160.0,159.73,North Dakota State University,Commissioner of University and School Lands,ROLETTE,161,70,29,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.76666545574655 48.74032781397965, -99.76662075790318 48.73308068475438, -99.75572612249582 48.73305615221842, -99.75575126897805 48.74030332198668, -99.76666545574655 48.74032781397965))"
485,ND,North Dakota State University,160.0,158.58,North Dakota State University,Commissioner of University and School Lands,WALSH,157,59,17,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.27492763003384 48.41304900484609, -98.27478775203636 48.420284083643615, -98.28561558621794 48.42033214684636, -98.28568298786257 48.413119077284094, -98.28393890072505 48.41310763961141, -98.28178203724195 48.41309361098776, -98.27506875065093 48.41304991870963, -98.27492763003384 48.41304900484609))"
486,ND,North Dakota State University,80.0,79.52,North Dakota State University,Commissioner of University and School Lands,MOUNTRAIL,156,94,4,S2SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.77487163948543 48.360109054594744, -102.78025949482549 48.36010428605061, -102.78564733163472 48.360099262585194, -102.78567283014863 48.356479367723104, -102.7748733277581 48.35648913826407, -102.77487163948543 48.360109054594744))"
