,state,university,acres,gis_acres,trust_name,managing_agency,county,township,range,section,aliquot,data_source,geometry
305,WI,University of Wisconsin,40.0,40.25,Normal School,Board of Commissioners of Public Lands,Forest,36N,15E,12,NENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((579291.1528284451 2537510.845691183, 579693.5697935566 2537543.802724327, 579721.2348679573 2537139.583609301, 579320.5967705376 2537108.361464922, 579291.1528284451 2537510.845691183))"
306,WI,University of Wisconsin,40.0,39.39,Normal School,Board of Commissioners of Public Lands,Forest,36N,15E,12,SWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((578923.5752402666 2537077.416483816, 579320.5967705376 2537108.361464922, 579350.1663628129 2536705.880747674, 578958.5741585857 2536676.390510788, 578923.5752402666 2537077.416483816))"
307,WI,University of Wisconsin,43.37,41.76,Normal School,Board of Commissioners of Public Lands,Forest,36N,15E,01,NWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((579548.2447959322 2539162.112027929, 579948.0187078932 2539188.2676827046, 579985.0813159088 2538769.419874083, 579586.1468428415 2538739.808681363, 579548.2447959322 2539162.112027929))"
308,WI,University of Wisconsin,43.7,42.57,Normal School,Board of Commissioners of Public Lands,Forest,36N,15E,01,NWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((578748.6338484231 2539109.7848545434, 579149.0949008915 2539135.9900662065, 579185.8388723445 2538710.1104777413, 578785.8105781183 2538679.924288976, 578748.6338484231 2539109.7848545434))"
309,WI,University of Wisconsin,40.0,39.96,Normal School,Board of Commissioners of Public Lands,Forest,36N,15E,12,NWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((579748.959452334 2536735.4265788044, 580147.784670048 2536765.4712253427, 580173.6349871331 2536360.13289009, 580031.9098570591 2536350.0050257347, 580000.7943295174 2536348.6259298967, 579937.7152084 2536343.312023753, 579776.5923342576 2536331.760770668, 579748.959452334 2536735.4265788044))"
310,WI,University of Wisconsin,40.0,38.36,Normal School,Board of Commissioners of Public Lands,Forest,36N,15E,12,SWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((578993.5775309035 2536275.298145649, 579379.6743396535 2536303.3922246103, 579409.1508447472 2535900.3968331567, 579199.143433493 2535886.0763858515, 579214.1920362195 2535885.858944447, 579188.8172792707 2535883.8243759437, 579028.6720295505 2535872.7045768537, 579027.9475378165 2535880.549758283, 578993.5775309035 2536275.298145649))"
311,WI,University of Wisconsin,40.0,38.2,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,09,SWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((553829.2046408826 2553702.1023911186, 553856.4367966709 2553303.6527071306, 553473.8010411279 2553271.92182265, 553443.5703420724 2553673.7687861673, 553829.2046408826 2553702.1023911186))"
312,WI,University of Wisconsin,40.0,39.82,Normal School,Board of Commissioners of Public Lands,Price,38N,02E,06,NWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((445186.21908367594 2549056.920055787, 445208.55808845756 2548651.125171236, 444814.0964709279 2548622.3497754503, 444790.2614598049 2549028.8012292404, 445186.21908367594 2549056.920055787))"
313,WI,University of Wisconsin,40.0,38.2,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,26,NWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((558072.6961015065 2550401.577178196, 558103.1141660481 2550015.0546202967, 557708.362017782 2549981.181527248, 557678.9194049649 2550374.2737342115, 558072.6961015065 2550401.577178196))"
314,WI,University of Wisconsin,43.55,39.38,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,30,NWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((550445.8002054356 2549850.61181673, 550848.2987612997 2549876.8304954446, 550877.5093679561 2549482.53057134, 550478.2195121276 2549454.1291809944, 550445.8002054356 2549850.61181673))"
315,WI,University of Wisconsin,40.0,39.33,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,25,SWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((559702.0491750438 2550120.6735829692, 559730.4219611195 2549724.2594534033, 559330.3495428973 2549702.7226155577, 559300.6432566606 2550097.3023586343, 559702.0491750438 2550120.6735829692))"
316,WI,University of Wisconsin,40.0,38.59,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,26,SENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((557708.362017782 2549981.181527248, 557737.5878229493 2549590.6397051746, 557341.2548856039 2549556.0403646836, 557313.3149772694 2549950.1044926825, 557708.362017782 2549981.181527248))"
317,WI,University of Wisconsin,40.0,41.01,Normal School,Board of Commissioners of Public Lands,Oneida,36N,06E,05,SENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((485489.5859154773 2532697.21470384, 485895.28883596306 2532725.6598697444, 485905.7406438979 2532318.1374585032, 485499.91097635677 2532288.1917283623, 485489.5859154773 2532697.21470384))"
318,WI,University of Wisconsin,40.0,41.16,Normal School,Board of Commissioners of Public Lands,Oneida,36N,06E,05,SWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((485499.91097635677 2532288.1917283623, 485094.08055656863 2532258.2437149994, 485083.88303649856 2532668.7653044392, 485489.5859154773 2532697.21470384, 485499.91097635677 2532288.1917283623))"
319,WI,University of Wisconsin,40.0,37.58,Normal School,Board of Commissioners of Public Lands,Price,36N,03E,01,SENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((463477.6391664463 2531152.5736286747, 463500.63882388646 2530773.057728132, 463098.90039957914 2530744.4282092587, 463076.5372724654 2531119.220839707, 463477.6391664463 2531152.5736286747))"
320,WI,University of Wisconsin,40.0,39.02,Normal School,Board of Commissioners of Public Lands,Price,36N,03E,02,SWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((461475.2905121935 2530976.5091981953, 461495.4078633188 2530591.927780435, 461095.8762301315 2530532.2805223614, 461074.652003248 2530931.5700178, 461475.2905121935 2530976.5091981953))"
321,WI,University of Wisconsin,40.0,38.96,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,10,NWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((555729.6227110361 2555009.3419686984, 556127.3993130381 2555032.5210915506, 556147.7453884121 2554637.6073319693, 555749.1384988048 2554614.7528877705, 555729.6227110361 2555009.3419686984))"
322,WI,University of Wisconsin,40.0,38.87,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,10,NWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((556167.8195962157 2554245.1143497913, 556187.8982286562 2553852.5551572954, 555787.5374091411 2553830.8452808643, 555768.3700278181 2554222.771388835, 556167.8195962157 2554245.1143497913))"
323,WI,University of Wisconsin,40.0,38.93,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,10,NESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((556567.137373249 2554267.383946263, 556588.317513781 2553874.3282157048, 556187.8982286562 2553852.5551572954, 556167.8195962157 2554245.1143497913, 556567.137373249 2554267.383946263))"
324,WI,University of Wisconsin,40.0,41.99,Normal School,Board of Commissioners of Public Lands,Forest,35N,12E,34,SESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((549276.9335760006 2518167.273602867, 549680.4323301832 2518195.487214658, 549708.8572758228 2517778.07777088, 549310.7002172639 2517746.899342979, 549305.5233646948 2517746.4939411366, 549305.4945144318 2517746.87344493, 549276.9335760006 2518167.273602867))"
325,WI,University of Wisconsin,26.0,31.65,Normal School,Board of Commissioners of Public Lands,Iron,43N,02E,11,SWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((447595.1130752746 2594163.785319806, 447598.40050866874 2594168.633576865, 447603.5720998764 2594184.174360719, 447607.4049788951 2594191.1873759464, 447614.5209162297 2594195.177803249, 447621.6947552596 2594196.9491346567, 447632.86643415433 2594204.298966974, 447636.27389992925 2594209.396739475, 447642.5286981337 2594226.2260664217, 447644.232382794 2594228.77494778, 447651.19010661985 2594234.0894615133, 447665.8475686682 2594235.0952273803, 447689.86498907296 2594242.673462561, 447704.4856866631 2594243.0102407127, 447715.1885490259 2594247.8866505334, 447720.18853698886 2594256.082205522, 447721.126020303 2594261.029173328, 447720.5312745903 2594270.7725342237, 447718.2329426269 2594277.9669242674, 447717.8949849002 2594283.502952144, 447719.02168079215 2594285.349874448, 447723.7353044898 2594288.082501019, 447737.6343994688 2594288.8198983, 447745.4555479695 2594291.4087675195, 447746.65840876097 2594295.816325108, 447740.564347329 2594311.8919212464, 447737.15544363734 2594318.240557849, 447736.9729675544 2594321.2300871722, 447738.0929258874 2594323.1876167883, 447737.61318661383 2594331.04872485, 447738.6558919657 2594333.0016376143, 447737.9125278114 2594345.1806688677, 447730.3462945976 2594358.72160668, 447732.5591220256 2594363.079592052, 447738.2778115533 2594369.6520803543, 447738.13592652825 2594371.9771580114, 447734.751372539 2594376.6603571833, 447734.2308494854 2594385.185788501, 447736.40319537144 2594390.2081245617, 447742.0880464972 2594397.3343458246, 447744.2238249316 2594401.6877226327, 447743.77772644203 2594408.99516304, 447740.3216869152 2594416.118851217, 447735.08479050966 2594420.689062676, 447729.01725828485 2594429.986956588, 447728.70194414683 2594445.303966016, 447729.09353730845 2594447.772827373, 447731.9238437131 2594452.1685983585, 447741.1616261142 2594460.7339343354, 447750.6657675762 2594466.203949073, 447769.8171213976 2594472.262996679, 447771.41257752146 2594476.5833777464, 447769.28553683276 2594491.122844054, 447767.9019440973 2594493.4833316533, 447767.15848908754 2594505.662403976, 447765.7749958648 2594508.0228968696, 447765.4775388022 2594512.8944395175, 447763.32783726405 2594517.6530071893, 447753.6262118516 2594526.8403490433, 447748.2475268481 2594533.7355216006, 447742.66442983696 2594555.3986232947, 447736.66160670336 2594562.366906938, 447733.9716731784 2594567.09238632, 447733.67440013465 2594571.9641324934, 447732.25707162847 2594574.878155563, 447733.37693971646 2594576.835666009, 447733.0036717081 2594580.0940275104, 447735.17467468424 2594586.725098277, 447734.9544686333 2594591.601246209, 447735.96334606543 2594594.1077811345, 447734.6569959841 2594596.472976392, 447734.28258855187 2594601.3398097763, 447731.93878488074 2594605.933059316, 448034.8571343555 2594647.060056948, 448039.54123030376 2594247.9018539814, 447595.1130752746 2594163.785319806))"
326,WI,University of Wisconsin,40.0,38.18,Normal School,Board of Commissioners of Public Lands,Iron,43N,02E,14,SESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((447980.75972329656 2593088.4584411755, 448377.22514082905 2593146.770726742, 448370.5990601522 2592759.5826805574, 447976.7502527734 2592692.0271932352, 447980.75972329656 2593088.4584411755))"
327,WI,University of Wisconsin,40.0,38.19,Normal School,Board of Commissioners of Public Lands,Iron,43N,03E,30,NWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((451278.05720343685 2591232.4059463134, 451307.1389213459 2590836.4812379796, 450919.30870797345 2590847.6886753435, 450878.7934322155 2591238.6689426396, 451278.05720343685 2591232.4059463134))"
328,WI,University of Wisconsin,40.0,38.81,Normal School,Board of Commissioners of Public Lands,Iron,43N,02E,14,NESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((447988.0977456782 2593486.7867060145, 448390.50738821714 2593537.757092854, 448377.22514082905 2593146.770726742, 447980.75972329656 2593088.4584411755, 447988.0977456782 2593486.7867060145))"
329,WI,University of Wisconsin,40.0,38.39,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,12,NWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((568899.1812925312 2546398.7172852615, 568926.1860109058 2546014.1393433213, 568523.5293532911 2545990.651612348, 568496.0853990412 2546374.139072847, 568899.1812925312 2546398.7172852615))"
330,WI,University of Wisconsin,40.0,42.37,Normal School,Board of Commissioners of Public Lands,Oneida,37N,11E,09,NWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((534768.9804635707 2544019.696218257, 534952.58319417 2544030.1853512665, 535062.9399341004 2544036.4897811343, 535160.3730198203 2544042.055687213, 535178.0023955556 2544043.0628727735, 535198.9412800056 2543734.030305794, 535206.5154169861 2543619.7663589246, 535131.4869771418 2543616.5870656143, 534798.5340697536 2543607.0853944244, 534768.9804635707 2544019.696218257))"
331,WI,University of Wisconsin,40.0,41.22,Normal School,Board of Commissioners of Public Lands,Oneida,37N,11E,08,NENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((533977.3536969363 2543562.692996058, 533571.4327616055 2543540.9077438936, 533536.8674938029 2543945.830366303, 533948.5160495102 2543970.2440957734, 533977.3536969363 2543562.692996058))"
332,WI,University of Wisconsin,40.0,41.46,Normal School,Board of Commissioners of Public Lands,Oneida,37N,11E,11,NENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((538749.0646141717 2544235.8234043354, 538784.8208140682 2543810.8429050767, 538391.4846716708 2543787.228617857, 538354.4069896237 2544209.3014808055, 538749.0646141717 2544235.8234043354))"
333,WI,University of Wisconsin,40.0,42.13,Normal School,Board of Commissioners of Public Lands,Oneida,37N,11E,08,NESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((534828.0888872843 2543194.470184813, 534857.6436987573 2542781.850817507, 534446.6216661758 2542760.712208844, 534417.1408456274 2543174.8070346876, 534828.0888872843 2543194.470184813))"
334,WI,University of Wisconsin,40.0,43.84,Normal School,Board of Commissioners of Public Lands,Oneida,37N,11E,07,SWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((532806.2016358043 2542681.212663819, 532832.7584381927 2542256.8045325745, 532422.7574970875 2542234.8789825537, 532388.0940758869 2542664.6355979275, 532806.2016358043 2542681.212663819))"
335,WI,University of Wisconsin,40.0,40.1,Normal School,Board of Commissioners of Public Lands,Price,37N,03E,19,NENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((454789.0664043726 2536001.267702674, 455195.55330124067 2536023.980008091, 455216.22387605376 2535624.428016827, 454812.83844521747 2535601.831137904, 454789.0664043726 2536001.267702674))"
336,WI,University of Wisconsin,41.59,40.1,Normal School,Board of Commissioners of Public Lands,Price,37N,03E,19,NWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((454812.83844521747 2535601.831137904, 454409.45317048655 2535579.2301717256, 454382.57966640376 2535978.551245668, 454789.0664043726 2536001.267702674, 454812.83844521747 2535601.831137904))"
337,WI,University of Wisconsin,40.0,39.39,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,25,NENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((472948.62945098424 2545090.918276306, 472556.1170976169 2545044.984890163, 472529.5014758277 2545445.454749501, 472923.97438229807 2545494.5681043565, 472948.62945098424 2545090.918276306))"
338,WI,University of Wisconsin,40.0,38.86,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,26,NENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((471346.22214533563 2545298.0646521985, 471378.46560439956 2544907.1290872246, 470982.17572523316 2544879.38225693, 470945.2664819148 2545272.9765009847, 471346.22214533563 2545298.0646521985))"
339,WI,University of Wisconsin,40.0,41.7,Normal School,Board of Commissioners of Public Lands,Oneida,36N,09E,32,SWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((514835.6299894894 2525805.324591785, 514882.23355690757 2525401.7630638843, 514471.33127699787 2525376.683613142, 514417.11445374164 2525780.8573490116, 514835.6299894894 2525805.324591785))"
340,WI,University of Wisconsin,40.0,41.42,Normal School,Board of Commissioners of Public Lands,Oneida,36N,09E,33,SWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((516057.7808460528 2525869.9972185823, 516467.8277570064 2525891.6478378777, 516508.0074170442 2525484.715697899, 516098.1268469287 2525463.410135319, 516057.7808460528 2525869.9972185823))"
341,WI,University of Wisconsin,33.6,62.45,Normal School,Board of Commissioners of Public Lands,Oneida,38N,10E,05,NENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"MULTIPOLYGON (((523970.3873548285 2554639.910028717, 523962.4349334467 2554638.216677934, 523956.3052610476 2554639.5620360626, 523954.01442001516 2554639.052759773, 523950.60061578086 2554634.035593475, 523945.32939720905 2554629.284951717, 523940.6226360283 2554627.538075808, 523934.67561428907 2554625.1276957756, 523927.79057743447 2554620.602440686, 523926.8399308393 2554617.5398755274, 523923.8357042557 2554613.4525494743, 523917.80561514763 2554610.556370538, 523911.8823952854 2554609.0167594943, 523906.05950997834 2554604.260380314, 523893.4639675523 2554595.7845817627, 523886.10994834366 2554591.7391582727, 523878.9109286845 2554589.767364382, 523871.88402547745 2554587.1913464232, 523866.9092997303 2554582.565044745, 523855.84949514625 2554569.752828741, 523850.71369462507 2554562.579358801, 523852.1657051635 2554556.7323005996, 523850.5920466133 2554554.1259390214, 523849.49154163565 2554546.389144152, 523850.920479779 2554542.745916435, 523847.1786893191 2554534.20982072, 523845.6565385994 2554525.620235617, 523845.65380145947 2554517.421394127, 523853.6537704437 2554502.883087909, 523860.8721889936 2554492.4030086524, 523864.8473219774 2554490.174864533, 523868.0315869791 2554483.3325422616, 523867.8447150107 2554474.790059221, 523868.2393969365 2554466.573691725, 523869.2271057664 2554457.58091643, 523869.9445870311 2554455.4837512467, 523873.06514064485 2554453.676586839, 523876.5590935865 2554449.9559921264, 523880.77110702475 2554446.188013797, 523883.5524692598 2554440.9390491503, 523887.7587723738 2554437.7218823303, 523889.41222313273 2554431.59013146, 523891.51801938965 2554429.7062780927, 523890.48924949724 2554423.557189702, 523892.45177322446 2554418.497987544, 523897.8808504447 2554416.5720206383, 523902.2880773071 2554411.020997504, 523907.8291205855 2554406.8258797145, 523913.6073844788 2554402.1158742164, 523920.68220082886 2554388.460387085, 523927.2017416502 2554382.5238858513, 523929.5079084538 2554376.255887708, 523930.73407829483 2554369.8224561387, 523935.53392064467 2554366.85402773, 523940.70206528564 2554365.5977930464, 523945.46698164666 2554364.9098817525, 523949.81723671284 2554366.917748348, 523952.4627480481 2554363.06673574, 523954.6738492181 2554356.39020227, 523957.615593854 2554355.3914249693, 523650.3385352745 2554381.5190556855, 523585.38429802004 2555104.5869080224, 523981.2176597067 2555115.573112992, 524023.97981494654 2554667.3720021276, 524023.59755968634 2554667.23153562, 524017.72828714433 2554665.857899518, 524012.3629378665 2554663.7732541943, 524006.55891033396 2554662.488362463, 524002.7254502425 2554662.767151321, 523997.3837481026 2554660.528549021, 523991.98835223785 2554657.0989871463, 523989.203563328 2554653.124458836, 523987.70686034014 2554649.5050538206, 523982.822626565 2554647.8884200207, 523978.58880826744 2554641.010915086, 523973.67501059093 2554640.099232177, 523970.3873548285 2554639.910028717)), ((524054.6187871967 2554347.1426449837, 524040.35311631486 2554348.3422075817, 524047.0382546915 2554351.9609887213, 524049.60895543575 2554355.2723202873, 524051.3783272004 2554358.1452268464, 524053.3481892898 2554357.659123815, 524053.76480823423 2554356.0659986697, 524054.6187871967 2554347.1426449837)))"
342,WI,University of Wisconsin,40.0,38.9,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,10,NENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((555729.6227110361 2555009.3419686984, 555749.1384988048 2554614.7528877705, 555350.4680426129 2554591.8908316637, 555331.8763034559 2554985.659997704, 555729.6227110361 2555009.3419686984))"
343,WI,University of Wisconsin,40.0,40.02,Normal School,Board of Commissioners of Public Lands,Oneida,38N,10E,09,SENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((524956.529208585 2553145.8985975035, 525000.402807846 2552741.4075934025, 524596.156922025 2552735.6651479383, 524559.4859120658 2553138.3619631017, 524956.529208585 2553145.8985975035))"
344,WI,University of Wisconsin,40.0,38.66,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,10,SWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((555350.4680426129 2554591.8908316637, 555368.8541459298 2554200.4838194493, 554969.6722831297 2554178.1487773308, 554951.7598263209 2554569.0256390776, 555350.4680426129 2554591.8908316637))"
345,WI,University of Wisconsin,40.0,38.69,Normal School,Board of Commissioners of Public Lands,Iron,43N,03E,30,NENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((451694.9685897922 2590825.2697158726, 451307.1389213459 2590836.4812379796, 451278.05720343685 2591232.4059463134, 451677.32040355017 2591226.138830212, 451694.9685897922 2590825.2697158726))"
346,WI,University of Wisconsin,40.0,37.54,Normal School,Board of Commissioners of Public Lands,Iron,43N,03E,30,SENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((451307.1389213459 2590836.4812379796, 451694.9685897922 2590825.2697158726, 451712.6171460088 2590424.396305658, 451336.22075952654 2590440.5521084624, 451307.1389213459 2590836.4812379796))"
347,WI,University of Wisconsin,40.0,40.37,Normal School,Board of Commissioners of Public Lands,Forest,36N,15E,12,NWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((579693.5697935566 2537543.802724327, 580095.9904228192 2537576.693283954, 580121.7765156552 2537171.3593610707, 579721.2348679573 2537139.583609301, 579693.5697935566 2537543.802724327))"
348,WI,University of Wisconsin,43.32,40.81,Normal School,Board of Commissioners of Public Lands,Forest,36N,15E,01,NENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((579948.0187078932 2539188.2676827046, 580339.7395698853 2539213.932917977, 580380.6845503604 2538799.2014847915, 579985.0813159088 2538769.419874083, 579948.0187078932 2539188.2676827046))"
349,WI,University of Wisconsin,40.0,39.81,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,05,SESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((563273.3453809217 2546414.624495502, 563672.6937629167 2546447.412525797, 563706.6963106105 2546046.483856467, 563307.9764731171 2546013.7337237643, 563273.3453809217 2546414.624495502))"
350,WI,University of Wisconsin,40.0,38.75,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,10,SESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((556588.317513781 2553874.3282157048, 556609.0172727286 2553483.867904572, 556207.7404899127 2553462.856505991, 556187.8982286562 2553852.5551572954, 556588.317513781 2553874.3282157048))"
351,WI,University of Wisconsin,40.0,40.24,Normal School,Board of Commissioners of Public Lands,Oneida,38N,05E,13,NENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((481219.2921458207 2549203.6259088987, 481624.20917844184 2549240.8180208625, 481653.2994757352 2548840.35299529, 481248.61080845556 2548804.720024678, 481219.2921458207 2549203.6259088987))"
352,WI,University of Wisconsin,40.0,40.38,Normal School,Board of Commissioners of Public Lands,Oneida,38N,05E,13,SWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((481653.2994757352 2548840.35299529, 482058.3080994226 2548875.9188562203, 482087.0005522535 2548473.965387296, 481682.38996123674 2548439.88351615, 481653.2994757352 2548840.35299529))"
353,WI,University of Wisconsin,40.0,41.47,Normal School,Board of Commissioners of Public Lands,Price,38N,01W,07,SWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((424426.32846159773 2545096.3094476033, 424838.3836118123 2545084.2414636454, 424858.99225337576 2544675.0826644446, 424448.87004162255 2544687.698906733, 424426.32846159773 2545096.3094476033))"
354,WI,University of Wisconsin,40.0,39.57,Normal School,Board of Commissioners of Public Lands,Sawyer,38N,04W,15,SESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((400853.6427836019 2542367.7144469703, 401253.1275711951 2542383.0797650865, 401273.8980784037 2541989.18916682, 400873.2841612189 2541963.159765458, 400853.6427836019 2542367.7144469703))"
