,state,university,rights_type,acres,gis_acres,trust_name,managing_agency,meridian,township,range,section,aliquot,data_source,geometry
2294,NM,New Mexico State University,subsurface+surface,40.0,39.83,New Mexico State University,State Land Office,23,06S,08W,19,SWSE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((250004.80250000022 3740064.7753, 250012.2999999998 3739664.9507, 249607.53969999962 3739671.088199999, 249604.17370000016 3740072.564200001, 250004.80250000022 3740064.7753))"
2295,NM,New Mexico State University,subsurface+surface,40.0,39.92,New Mexico State University,State Land Office,23,05S,09W,10,NENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((245560.62590000033 3753838.086100001, 245551.36569999997 3753437.002800001, 245148.25399999972 3753445.0711000003, 245157.69240000006 3753845.9509999994, 245560.62590000033 3753838.086100001))"
2296,NM,New Mexico State University,subsurface+surface,40.0,39.9,New Mexico State University,State Land Office,23,05S,09W,10,NWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((245157.69240000006 3753845.9509999994, 245148.25399999972 3753445.0711000003, 244745.1409 3753453.1368000004, 244754.74129999988 3753853.8334999997, 245157.69240000006 3753845.9509999994))"
2297,NM,New Mexico State University,subsurface+surface,40.0,39.94,New Mexico State University,State Land Office,23,05S,09W,10,SENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((245551.36569999997 3753437.002800001, 245542.1233000001 3753035.9191999994, 245138.83279999997 3753044.1711, 245148.25399999972 3753445.0711000003, 245551.36569999997 3753437.002800001))"
2298,NM,New Mexico State University,subsurface+surface,40.0,39.92,New Mexico State University,State Land Office,23,05S,09W,10,SWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((245148.25399999972 3753445.0711000003, 245138.83279999997 3753044.1711, 244735.55819999985 3753052.4398, 244745.1409 3753453.1368000004, 245148.25399999972 3753445.0711000003))"
2299,NM,New Mexico State University,subsurface+surface,40.0,39.93,New Mexico State University,State Land Office,23,05S,09W,11,NESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((246347.15160000045 3753020.0846999995, 246337.84350000042 3752618.3456999995, 245935.3548999997 3752626.582699999, 245944.63760000002 3753027.9836, 246347.15160000045 3753020.0846999995))"
2300,NM,New Mexico State University,subsurface+surface,40.0,39.9,New Mexico State University,State Land Office,23,05S,09W,11,NWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((245944.63760000002 3753027.9836, 245935.3548999997 3752626.582699999, 245532.86479999963 3752634.816299999, 245542.1233000001 3753035.9191999994, 245944.63760000002 3753027.9836))"
2301,NM,New Mexico State University,subsurface+surface,40.0,39.92,New Mexico State University,State Land Office,23,05S,09W,11,SESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((246337.84350000042 3752618.3456999995, 246328.53689999972 3752216.6271, 245926.07320000045 3752225.1819, 245935.3548999997 3752626.582699999, 246337.84350000042 3752618.3456999995))"
2302,NM,New Mexico State University,subsurface+surface,40.0,39.89,New Mexico State University,State Land Office,23,05S,09W,11,SWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((245935.3548999997 3752626.582699999, 245926.07320000045 3752225.1819, 245523.608 3752233.7335, 245532.86479999963 3752634.816299999, 245935.3548999997 3752626.582699999))"
2303,NM,New Mexico State University,subsurface+surface,40.0,39.84,New Mexico State University,State Land Office,23,05S,09W,12,NESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((248754.08330000006 3752980.4781, 248753.75540000014 3752961.1460999995, 248746.9336000001 3752577.7491999995, 248346.07739999983 3752583.7828, 248353.80819999985 3752986.4175000004, 248754.08330000006 3752980.4781))"
2304,NM,New Mexico State University,subsurface+surface,40.0,39.85,New Mexico State University,State Land Office,23,05S,09W,12,NESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((247953.53160000034 3752992.353700001, 247945.1531999996 3752589.8149999995, 247544.0614 3752595.8687999994, 247552.90369999968 3752998.2961999997, 247953.53160000034 3752992.353700001))"
2305,NM,New Mexico State University,subsurface+surface,40.0,39.83,New Mexico State University,State Land Office,23,05S,09W,12,NWSE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((248353.80819999985 3752986.4175000004, 248346.07739999983 3752583.7828, 247945.1531999996 3752589.8149999995, 247953.53160000034 3752992.353700001, 248353.80819999985 3752986.4175000004))"
2306,NM,New Mexico State University,subsurface+surface,40.0,39.84,New Mexico State University,State Land Office,23,05S,09W,12,NWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((247552.90369999968 3752998.2961999997, 247544.0614 3752595.8687999994, 247142.9682 3752601.919399999, 247152.29119999986 3753004.235200001, 247552.90369999968 3752998.2961999997))"
2307,NM,New Mexico State University,subsurface+surface,40.0,39.9,New Mexico State University,State Land Office,23,05S,09W,12,SESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((248746.9336000001 3752577.7491999995, 248746.59810000006 3752558.757099999, 248739.9349999996 3752175.0165999997, 248338.36400000006 3752181.1279000007, 248346.07739999983 3752583.7828, 248746.9336000001 3752577.7491999995))"
2308,NM,New Mexico State University,subsurface+surface,40.0,39.9,New Mexico State University,State Land Office,23,05S,09W,12,SESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((247945.1531999996 3752589.8149999995, 247936.79260000028 3752187.2762, 247535.21970000025 3752193.4214999992, 247544.0614 3752595.8687999994, 247945.1531999996 3752589.8149999995))"
2309,NM,New Mexico State University,subsurface+surface,40.0,39.9,New Mexico State University,State Land Office,23,05S,09W,12,SWSE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((248346.07739999983 3752583.7828, 248338.36400000006 3752181.1279000007, 247936.79260000028 3752187.2762, 247945.1531999996 3752589.8149999995, 248346.07739999983 3752583.7828))"
2310,NM,New Mexico State University,subsurface+surface,40.0,39.89,New Mexico State University,State Land Office,23,05S,09W,12,SWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((247544.0614 3752595.8687999994, 247535.21970000025 3752193.4214999992, 247133.6464999998 3752199.603700001, 247142.9682 3752601.919399999, 247544.0614 3752595.8687999994))"
2311,NM,New Mexico State University,subsurface+surface,40.0,39.9,New Mexico State University,State Land Office,23,05S,09W,14,NENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((246328.53689999972 3752216.6271, 246319.9444000004 3751815.3890000004, 245917.26539999992 3751824.0084000006, 245926.07320000045 3752225.1819, 246328.53689999972 3752216.6271))"
2312,NM,New Mexico State University,subsurface+surface,40.0,39.95,New Mexico State University,State Land Office,23,05S,09W,14,NESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((246311.36909999978 3751414.1306999996, 246302.7779000001 3751012.8531, 245899.6523000002 3751021.622300001, 245908.45830000006 3751422.815300001, 246311.36909999978 3751414.1306999996))"
2313,NM,New Mexico State University,subsurface+surface,40.0,39.89,New Mexico State University,State Land Office,23,05S,09W,14,NWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((245926.07320000045 3752225.1819, 245917.26539999992 3751824.0084000006, 245514.5845999997 3751832.604800001, 245523.608 3752233.7335, 245926.07320000045 3752225.1819))"
2314,NM,New Mexico State University,subsurface+surface,40.0,39.94,New Mexico State University,State Land Office,23,05S,09W,14,NWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((245908.45830000006 3751422.815300001, 245899.6523000002 3751021.622300001, 245496.50870000012 3751030.3885999992, 245505.5460000001 3751431.4966, 245908.45830000006 3751422.815300001))"
2315,NM,New Mexico State University,subsurface+surface,40.0,39.92,New Mexico State University,State Land Office,23,05S,09W,14,SENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((246319.9444000004 3751815.3890000004, 246311.36909999978 3751414.1306999996, 245908.45830000006 3751422.815300001, 245917.26539999992 3751824.0084000006, 246319.9444000004 3751815.3890000004))"
2316,NM,New Mexico State University,subsurface+surface,40.0,39.97,New Mexico State University,State Land Office,23,05S,09W,14,SESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((246302.7779000001 3751012.8531, 246294.2045 3750611.575200001, 245890.84700000007 3750620.4093999993, 245899.6523000002 3751021.622300001, 246302.7779000001 3751012.8531))"
2317,NM,New Mexico State University,subsurface+surface,40.0,39.92,New Mexico State University,State Land Office,23,05S,09W,14,SWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((245917.26539999992 3751824.0084000006, 245908.45830000006 3751422.815300001, 245505.5460000001 3751431.4966, 245514.5845999997 3751832.604800001, 245917.26539999992 3751824.0084000006))"
2318,NM,New Mexico State University,subsurface+surface,40.0,39.96,New Mexico State University,State Land Office,23,05S,09W,14,SWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((245899.6523000002 3751021.622300001, 245890.84700000007 3750620.4093999993, 245487.47200000007 3750629.2609, 245496.50870000012 3751030.3885999992, 245899.6523000002 3751021.622300001))"
2319,NM,New Mexico State University,subsurface+surface,40.0,40.34,New Mexico State University,State Land Office,23,05S,11W,27,NENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((225477.13860000018 3749550.9356999993, 225465.2801000001 3749148.655099999, 225062.18599999975 3749168.808599999, 225074.77180000022 3749576.6248000003, 225477.13860000018 3749550.9356999993))"
2320,NM,New Mexico State University,subsurface+surface,40.0,40.39,New Mexico State University,State Land Office,23,05S,11W,27,SENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((225465.2801000001 3749148.655099999, 225453.4232999999 3748746.3948, 225049.61799999978 3748760.9921000004, 225062.18599999975 3749168.808599999, 225465.2801000001 3749148.655099999))"
2321,NM,New Mexico State University,subsurface+surface,40.0,40.22,New Mexico State University,State Land Office,23,05S,11W,27,SESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((225438.00509999972 3748342.6185999997, 225422.58820000011 3747938.8626000006, 225021.0619000001 3747949.2553000003, 225035.33949999977 3748355.1236000005, 225438.00509999972 3748342.6185999997))"
2322,NM,New Mexico State University,subsurface+surface,40.0,40.19,New Mexico State University,State Land Office,23,05S,09W,25,NENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((248684.83970000036 3748549.6854, 248279.14120000042 3748559.3121000007, 248286.13790000044 3748960.5253, 248691.32430000044 3748951.0909, 248691.06049999967 3748934.7941999994, 248684.83970000036 3748549.6854))"
2323,NM,New Mexico State University,subsurface+surface,40.0,40.16,New Mexico State University,State Land Office,23,05S,09W,25,NENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((247880.93420000002 3748969.977499999, 247873.45880000014 3748568.955600001, 247467.7583999997 3748578.596999999, 247475.74650000036 3748979.4464999996, 247880.93420000002 3748969.977499999))"
2324,NM,New Mexico State University,subsurface+surface,40.0,40.29,New Mexico State University,State Land Office,23,05S,09W,25,NESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((248678.34030000027 3748148.3005999997, 248678.05640000012 3748130.605900001, 248672.6004999997 3747793.3092, 248671.84169999976 3747746.8959999997, 248265.21829999983 3747756.884400001, 248272.1623999998 3748158.0986, 248678.34030000027 3748148.3005999997))"
2325,NM,New Mexico State University,subsurface+surface,40.0,40.26,New Mexico State University,State Land Office,23,05S,09W,25,NESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((247865.98400000017 3748167.914000001, 247858.50999999978 3747766.852600001, 247451.78479999956 3747776.8586, 247459.77099999972 3748177.727600001, 247865.98400000017 3748167.914000001))"
2326,NM,New Mexico State University,subsurface+surface,40.0,40.17,New Mexico State University,State Land Office,23,05S,09W,25,NWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((248286.13790000044 3748960.5253, 248279.14120000042 3748559.3121000007, 247873.45880000014 3748568.955600001, 247880.93420000002 3748969.977499999, 248286.13790000044 3748960.5253))"
2327,NM,New Mexico State University,subsurface+surface,40.0,40.14,New Mexico State University,State Land Office,23,05S,09W,25,NWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((247475.74650000036 3748979.4464999996, 247467.7583999997 3748578.596999999, 247062.05680000037 3748588.2357, 247070.55810000002 3748988.9328000005, 247475.74650000036 3748979.4464999996))"
2328,NM,New Mexico State University,subsurface+surface,40.0,40.27,New Mexico State University,State Land Office,23,05S,09W,25,NWSE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((248272.1623999998 3748158.0986, 248265.21829999983 3747756.884400001, 247858.50999999978 3747766.852600001, 247865.98400000017 3748167.914000001, 248272.1623999998 3748158.0986))"
2329,NM,New Mexico State University,subsurface+surface,40.0,40.24,New Mexico State University,State Land Office,23,05S,09W,25,NWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((247459.77099999972 3748177.727600001, 247451.78479999956 3747776.8586, 247045.0580000002 3747786.842, 247053.5569000002 3748187.5387999993, 247459.77099999972 3748177.727600001))"
2330,NM,New Mexico State University,subsurface+surface,40.0,40.24,New Mexico State University,State Land Office,23,05S,09W,25,SENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((248684.83970000036 3748549.6854, 248684.5580000002 3748532.709899999, 248678.34030000027 3748148.3005999997, 248272.1623999998 3748158.0986, 248279.14120000042 3748559.3121000007, 248684.83970000036 3748549.6854))"
2331,NM,New Mexico State University,subsurface+surface,40.0,40.21,New Mexico State University,State Land Office,23,05S,09W,25,SENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((247873.45880000014 3748568.955600001, 247865.98400000017 3748167.914000001, 247459.77099999972 3748177.727600001, 247467.7583999997 3748578.596999999, 247873.45880000014 3748568.955600001))"
2332,NM,New Mexico State University,subsurface+surface,40.0,40.34,New Mexico State University,State Land Office,23,05S,09W,25,SESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((248671.84169999976 3747746.8959999997, 248671.54000000004 3747728.522399999, 248665.51169999968 3747345.507099999, 248258.27500000037 3747355.6504999995, 248265.21829999983 3747756.884400001, 248671.84169999976 3747746.8959999997))"
2333,NM,New Mexico State University,subsurface+surface,40.0,40.31,New Mexico State University,State Land Office,23,05S,09W,25,SESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((247858.50999999978 3747766.852600001, 247851.03720000014 3747365.7914000005, 247443.7993999999 3747375.9696999993, 247451.78479999956 3747776.8586, 247858.50999999978 3747766.852600001))"
2334,NM,New Mexico State University,subsurface+surface,40.0,40.22,New Mexico State University,State Land Office,23,05S,09W,25,SWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((248279.14120000042 3748559.3121000007, 248272.1623999998 3748158.0986, 247865.98400000017 3748167.914000001, 247873.45880000014 3748568.955600001, 248279.14120000042 3748559.3121000007))"
2335,NM,New Mexico State University,subsurface+surface,40.0,40.19,New Mexico State University,State Land Office,23,05S,09W,25,SWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((247467.7583999997 3748578.596999999, 247459.77099999972 3748177.727600001, 247053.5569000002 3748187.5387999993, 247062.05680000037 3748588.2357, 247467.7583999997 3748578.596999999))"
2336,NM,New Mexico State University,subsurface+surface,40.0,40.33,New Mexico State University,State Land Office,23,05S,09W,25,SWSE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((248265.21829999983 3747756.884400001, 248258.27500000037 3747355.6504999995, 247851.03720000014 3747365.7914000005, 247858.50999999978 3747766.852600001, 248265.21829999983 3747756.884400001))"
2337,NM,New Mexico State University,subsurface+surface,40.0,40.29,New Mexico State University,State Land Office,23,05S,09W,25,SWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((247451.78479999956 3747776.8586, 247443.7993999999 3747375.9696999993, 247036.57749999966 3747386.164999999, 247045.0580000002 3747786.842, 247451.78479999956 3747776.8586))"
2338,NM,New Mexico State University,subsurface+surface,40.0,40.2,New Mexico State University,State Land Office,23,05S,09W,27,NENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((245449.57409999985 3749024.2994, 245439.51599999983 3748623.4199, 245033.5072999997 3748631.1734999996, 245043.88819999993 3749032.2652000003, 245449.57409999985 3749024.2994))"
2339,NM,New Mexico State University,subsurface+surface,40.0,40.25,New Mexico State University,State Land Office,23,05S,09W,27,NENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((244638.20160000026 3749040.248299999, 244627.4972000001 3748638.9244, 244221.48680000007 3748646.7128, 244232.53079999983 3749048.248299999, 244638.20160000026 3749040.248299999))"
2340,NM,New Mexico State University,subsurface+surface,40.0,40.31,New Mexico State University,State Land Office,23,05S,09W,27,NESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((244616.77770000044 3748237.621200001, 244606.05819999985 3747836.2782000005, 244199.38410000037 3747843.6027000006, 244210.4265999999 3748245.1579, 244616.77770000044 3748237.621200001))"
2341,NM,New Mexico State University,subsurface+surface,40.0,40.22,New Mexico State University,State Land Office,23,05S,09W,27,NWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((245043.88819999993 3749032.2652000003, 245033.5072999997 3748631.1734999996, 244627.4972000001 3748638.9244, 244638.20160000026 3749040.248299999, 245043.88819999993 3749032.2652000003))"
2342,NM,New Mexico State University,subsurface+surface,40.0,40.27,New Mexico State University,State Land Office,23,05S,09W,27,NWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((244232.53079999983 3749048.248299999, 244221.48680000007 3748646.7128, 243815.45779999997 3748654.4789000005, 243826.8426000001 3749056.2661000006, 244232.53079999983 3749048.248299999))"
2343,NM,New Mexico State University,subsurface+surface,40.0,40.34,New Mexico State University,State Land Office,23,05S,09W,27,NWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((244210.4265999999 3748245.1579, 244199.38410000037 3747843.6027000006, 243792.70859999955 3747850.924900001, 243804.07469999976 3748252.7119999994, 244210.4265999999 3748245.1579))"
2344,NM,New Mexico State University,subsurface+surface,40.0,40.23,New Mexico State University,State Land Office,23,05S,09W,27,SENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((245439.51599999983 3748623.4199, 245429.4757000003 3748222.539999999, 245023.12739999965 3748230.0819000006, 245033.5072999997 3748631.1734999996, 245439.51599999983 3748623.4199))"
2345,NM,New Mexico State University,subsurface+surface,40.0,40.28,New Mexico State University,State Land Office,23,05S,09W,27,SENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((244627.4972000001 3748638.9244, 244616.77770000044 3748237.621200001, 244210.4265999999 3748245.1579, 244221.48680000007 3748646.7128, 244627.4972000001 3748638.9244))"
2346,NM,New Mexico State University,subsurface+surface,40.0,40.35,New Mexico State University,State Land Office,23,05S,09W,27,SESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((244606.05819999985 3747836.2782000005, 244595.35639999993 3747434.9349000007, 244188.34200000018 3747442.0277999993, 244199.38410000037 3747843.6027000006, 244606.05819999985 3747836.2782000005))"
2347,NM,New Mexico State University,subsurface+surface,40.0,40.26,New Mexico State University,State Land Office,23,05S,09W,27,SWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((245033.5072999997 3748631.1734999996, 245023.12739999965 3748230.0819000006, 244616.77770000044 3748237.621200001, 244627.4972000001 3748638.9244, 245033.5072999997 3748631.1734999996))"
2348,NM,New Mexico State University,subsurface+surface,40.0,40.3,New Mexico State University,State Land Office,23,05S,09W,27,SWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((244221.48680000007 3748646.7128, 244210.4265999999 3748245.1579, 243804.07469999976 3748252.7119999994, 243815.45779999997 3748654.4789000005, 244221.48680000007 3748646.7128))"
2349,NM,New Mexico State University,subsurface+surface,40.0,40.37,New Mexico State University,State Land Office,23,05S,09W,27,SWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((244199.38410000037 3747843.6027000006, 244188.34200000018 3747442.0277999993, 243781.32689999975 3747449.1382999998, 243792.70859999955 3747850.924900001, 244199.38410000037 3747843.6027000006))"
2350,NM,New Mexico State University,subsurface+surface,40.0,40.3,New Mexico State University,State Land Office,23,05S,09W,34,NENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((245409.38159999996 3747420.7814000007, 245398.68269999977 3747020.7191000003, 244990.99590000045 3747026.8950999994, 245002.3696999997 3747427.8594000004, 245409.38159999996 3747420.7814000007))"
2351,NM,New Mexico State University,subsurface+surface,40.0,40.46,New Mexico State University,State Land Office,23,05S,09W,34,NENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((244595.35639999993 3747434.9349000007, 244583.32459999993 3747033.0880999994, 244176.13570000045 3747039.285700001, 244188.34200000018 3747442.0277999993, 244595.35639999993 3747434.9349000007))"
2352,NM,New Mexico State University,subsurface+surface,40.0,40.6,New Mexico State University,State Land Office,23,05S,09W,34,NESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((245388.00090000033 3746620.6363999993, 245377.3035000004 3746220.5545000006, 244968.1799999997 3746221.6919, 244979.63960000034 3746625.930400001, 245388.00090000033 3746620.6363999993))"
2353,NM,New Mexico State University,subsurface+surface,40.0,40.98,New Mexico State University,State Land Office,23,05S,09W,34,NESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((244571.29339999985 3746631.2214, 244559.0717000002 3746222.8464, 244151.6361999996 3746230.4672999997, 244163.92920000013 3746636.5035999995, 244571.29339999985 3746631.2214))"
2354,NM,New Mexico State University,subsurface+surface,40.0,40.39,New Mexico State University,State Land Office,23,05S,09W,34,NWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((245002.3696999997 3747427.8594000004, 244990.99590000045 3747026.8950999994, 244583.32459999993 3747033.0880999994, 244595.35639999993 3747434.9349000007, 245002.3696999997 3747427.8594000004))"
2355,NM,New Mexico State University,subsurface+surface,40.0,40.55,New Mexico State University,State Land Office,23,05S,09W,34,NWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((244188.34200000018 3747442.0277999993, 244176.13570000045 3747039.285700001, 243768.9452999998 3747045.4805999994, 243781.32689999975 3747449.1382999998, 244188.34200000018 3747442.0277999993))"
2356,NM,New Mexico State University,subsurface+surface,40.0,41.01,New Mexico State University,State Land Office,23,05S,09W,34,NWSE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((244979.63960000034 3746625.930400001, 244968.1799999997 3746221.6919, 244559.0717000002 3746222.8464, 244571.29339999985 3746631.2214, 244979.63960000034 3746625.930400001))"
2357,NM,New Mexico State University,subsurface+surface,40.0,40.22,New Mexico State University,State Land Office,23,06S,11W,01,NESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((229840.7876000004 3745460.8347999994, 229835.85369999986 3745074.4980999995, 229423.57019999996 3745166.1318999995, 229417.2692999998 3745559.7831999995, 229840.7876000004 3745460.8347999994))"
2358,NM,New Mexico State University,subsurface+surface,40.0,39.49,New Mexico State University,State Land Office,23,06S,11W,01,NESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((228993.75760000013 3745658.7310000006, 229011.29250000045 3745257.7640000004, 228610.5214999998 3745346.7288000006, 228593.25210000016 3745752.3067000005, 228993.75760000013 3745658.7310000006))"
2359,NM,New Mexico State University,subsurface+surface,40.0,40.71,New Mexico State University,State Land Office,23,06S,11W,01,NWSE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((229417.2692999998 3745559.7831999995, 229423.57019999996 3745166.1318999995, 229011.29250000045 3745257.7640000004, 228993.75760000013 3745658.7310000006, 229417.2692999998 3745559.7831999995))"
2360,NM,New Mexico State University,subsurface+surface,40.0,39.95,New Mexico State University,State Land Office,23,06S,11W,01,NWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((228593.25210000016 3745752.3067000005, 228610.5214999998 3745346.7288000006, 228209.75590000022 3745435.6908, 228192.75239999965 3745845.8796999995, 228593.25210000016 3745752.3067000005))"
2361,NM,New Mexico State University,subsurface+surface,40.0,39.14,New Mexico State University,State Land Office,23,06S,11W,01,SESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((229835.85369999986 3745074.4980999995, 229830.93730000034 3744688.1413000003, 229429.87299999967 3744772.4608999994, 229423.57019999996 3745166.1318999995, 229835.85369999986 3745074.4980999995))"
2362,NM,New Mexico State University,subsurface+surface,40.0,39.54,New Mexico State University,State Land Office,23,06S,11W,01,SESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((229011.29250000045 3745257.7640000004, 229028.83029999956 3744856.7774, 228627.79389999993 3744941.1312000006, 228610.5214999998 3745346.7288000006, 229011.29250000045 3745257.7640000004))"
