HoldingDetailID,LeaseType,LegalDescription,GISGlobalId,ApprovedforProd,CountyName,Acres,MineralsLeaseID,AuctionUnitID,LeaseNumber,MineralsAuctionDate,MineralsAwardDate,GrossAcres,NetAcres,TractNumber,MineralsAuctionID,TrustName,LocationDescription,Township,TownshipDirection,Range,RangeDirection,Section,QuarterDescription,Meridian,STRM,HoldingDetailTypeID
68710B99-7200-E411-9F9D-00155D28EA07,Long-term Commercial,LT 2 SEC 13-29N-1EIM,NULL,NULL,KAY,0,NULL,ABCE51C6-0A8D-E311-9E99-00155D28EA07,109312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,1,E,13,NE,I,13-29N-01EIM,2
48B109C5-7200-E411-9F9D-00155D28EA07,Long-term Commercial,S/2NE/4 SEC 13-29N-1EIM,NULL,NULL,KAY,0,NULL,ABCE51C6-0A8D-E311-9E99-00155D28EA07,109312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,1,E,13,NE,I,13-29N-01EIM,2
D1D1560E-7300-E411-9F9D-00155D28EA07,Long-term Commercial,LT 3 SEC 13-29N-1EIM,NULL,NULL,KAY,0,NULL,ABCE51C6-0A8D-E311-9E99-00155D28EA07,109312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,1,E,13,NW,I,13-29N-01EIM,2
2EDFEE34-7300-E411-9F9D-00155D28EA07,Long-term Commercial,LT 4 SEC 13-29N-1EIM,NULL,NULL,KAY,0,NULL,ABCE51C6-0A8D-E311-9E99-00155D28EA07,109312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,1,E,13,NW,I,13-29N-01EIM,2
A3BE45E8-7300-E411-9F9D-00155D28EA07,Long-term Commercial,S/2NW/4 SEC 13-29N-1EIM,NULL,NULL,KAY,0,NULL,ABCE51C6-0A8D-E311-9E99-00155D28EA07,109312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,1,E,13,NW,I,13-29N-01EIM,2
303F0425-7400-E411-9F9D-00155D28EA07,Long-term Commercial,SW/4 SEC 13-29N-1EIM,NULL,NULL,KAY,0,NULL,ABCE51C6-0A8D-E311-9E99-00155D28EA07,109312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,1,E,13,SW,I,13-29N-01EIM,2
F5C09945-7400-E411-9F9D-00155D28EA07,Long-term Commercial,SE/4 SEC 13-29N-1EIM,NULL,NULL,KAY,0,NULL,ABCE51C6-0A8D-E311-9E99-00155D28EA07,109312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,1,E,13,SE,I,13-29N-01EIM,2
B0E7FCA1-7500-E411-9F9D-00155D28EA07,Long-term Commercial,SW/4 SEC 13-28N-1WIM,NULL,NULL,KAY,0,NULL,ABCE51C6-0A8D-E311-9E99-00155D28EA07,109312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,1,W,13,SW,I,13-28N-01WIM,2
779B8FC7-7500-E411-9F9D-00155D28EA07,Long-term Commercial,SE/4 SEC 13-28N-1WIM,NULL,NULL,KAY,0,NULL,ABCE51C6-0A8D-E311-9E99-00155D28EA07,109312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,1,W,13,SE,I,13-28N-01WIM,2
9BCC606A-7600-E411-9F9D-00155D28EA07,Long-term Commercial,SE/4 SEC 33-29N-2EIM,NULL,NULL,KAY,0,NULL,ABCE51C6-0A8D-E311-9E99-00155D28EA07,109312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,2,E,33,SE,I,33-29N-02EIM,2
046BE51A-F505-E411-9F9D-00155D28EA07,Long-term Commercial,SW/4 SEC 16-24N-10WIM,NULL,NULL,ALFALFA,160,NULL,941FD25B-9F96-E011-82A2-00155D28E806,101379,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24,N,10,W,16,SW,I,16-24N-10WIM,2
81FF37E4-A707-E411-9F9D-00155D28EA07,Long-term Commercial,"SE/4 SEC 16-13N-5WIM (LESS 10.0 AC SOLD)(SUBJ TO 16.22 AC ESMT) SE/4 lying S of of NW Highway less a tract – Parcel 1, N/2 SE/4 lying N of NW Highway less a tract – Parcel 2, NE/4 SE/4 lying N of NW Highway less a tract – Parcel 3",NULL,NULL,CANADIAN,150,NULL,6E2D9597-9F96-E011-82A2-00155D28E806,106432,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,N,5,W,16,SE,I,16-13N-05WIM,2
F2CCBA0B-A807-E411-9F9D-00155D28EA07,Long-term Commercial,SW/4 SEC 16-13N-5WIM (SUBJ TO 2.68 AC ESMT),{19F9EF0E-4768-4833-B1BC-60FE108E12EE},00:00.0,CANADIAN,160,NULL,6E2D9597-9F96-E011-82A2-00155D28E806,106432,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,N,5,W,16,SW,I,16-13N-05WIM,2
74FE0036-2217-E411-9F9D-00155D28EA07,Long-term Commercial,N/2 SEC 36-1N-13ECM,NULL,NULL,TEXAS,0,NULL,199D9B40-7E21-E411-9F9D-00155D28EA07,109342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,N,13,E,36,N2,C,36-01N-13ECM,2
1A317799-2217-E411-9F9D-00155D28EA07,Long-term Commercial,160 AC IN THE SW/4 SEC 24-1N-13ECM,{4FAC2E27-E180-4431-90C7-FDA7503A6722},00:00.0,TEXAS,0,NULL,41E87B6D-7E21-E411-9F9D-00155D28EA07,719343,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,N,13,E,24,SW,C,24-01N-13ECM,2
9FC5DBF3-491E-E411-9F9D-00155D28EA07,Long-term Commercial,N/2NE/4 SEC 8-4N-23ECM,NULL,NULL,BEAVER,80,NULL,DDF581A9-9F96-E011-82A2-00155D28E806,307640,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,8,NE,C,08-04N-23ECM,2
C79F67A8-511E-E411-9F9D-00155D28EA07,Long-term Commercial,S/2NW/4 SEC 1-4N-23ECM (LESS 40 AC STCL 409246),NULL,NULL,BEAVER,40,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,1,NW,C,01-04N-23ECM,2
ADE7B8C2-511E-E411-9F9D-00155D28EA07,Long-term Commercial,S/2NE/4 SEC 1-4N-23ECM,NULL,NULL,BEAVER,80,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,1,NE,C,01-04N-23ECM,2
1C3657F7-511E-E411-9F9D-00155D28EA07,Long-term Commercial,SW/4 SEC 1-4N-23ECM (LESS 10 AC STCL 409246),{DC10300A-0EF8-4E85-A3FB-F9A326A39CFD},00:00.0,BEAVER,150,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,1,SW,C,01-04N-23ECM,2
5AD0561A-521E-E411-9F9D-00155D28EA07,Long-term Commercial,SE/4 SEC 1-4N-23ECM (LESS 100 AC STCL 409246),{DC10300A-0EF8-4E85-A3FB-F9A326A39CFD},00:00.0,BEAVER,60,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,1,SE,C,01-04N-23ECM,2
E7491437-521E-E411-9F9D-00155D28EA07,Long-term Commercial,LT 1 SEC 2-4N-23ECM,NULL,NULL,BEAVER,44.48,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,2,NE,C,02-04N-23ECM,2
D33B4355-521E-E411-9F9D-00155D28EA07,Long-term Commercial,LT 2 SEC 2-4N-23ECM,NULL,NULL,BEAVER,44.24,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,2,NE,C,02-04N-23ECM,2
E52C3F7F-521E-E411-9F9D-00155D28EA07,Long-term Commercial,LT 3 SEC 2-4N-23ECM,NULL,NULL,BEAVER,44,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,2,NW,C,02-04N-23ECM,2
3B1D8E9C-521E-E411-9F9D-00155D28EA07,Long-term Commercial,LT 4 SEC 2-4N-23ECM,NULL,NULL,BEAVER,43.76,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,2,NW,C,02-04N-23ECM,2
CDD91FBA-521E-E411-9F9D-00155D28EA07,Long-term Commercial,S/2NW/4 SEC 2-4N-23ECM,NULL,NULL,BEAVER,80,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,2,NW,C,02-04N-23ECM,2
D5F433D6-521E-E411-9F9D-00155D28EA07,Long-term Commercial,S/2NE/4 SEC 2-4N-23ECM,NULL,NULL,BEAVER,80,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,2,NE,C,02-04N-23ECM,2
AE6D8CF3-521E-E411-9F9D-00155D28EA07,Long-term Commercial,SW/4 SEC 2-4N-23ECM,NULL,NULL,BEAVER,160,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,2,SW,C,02-04N-23ECM,2
6FC1140E-531E-E411-9F9D-00155D28EA07,Long-term Commercial,SE/4 SEC 2-4N-23ECM,NULL,NULL,BEAVER,160,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,2,SE,C,02-04N-23ECM,2
601FC92C-531E-E411-9F9D-00155D28EA07,Long-term Commercial,LT 1 SEC 3-4N-23ECM,NULL,NULL,BEAVER,43.43,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,3,NE,C,03-04N-23ECM,2
692EB248-531E-E411-9F9D-00155D28EA07,Long-term Commercial,LT 2 SEC 3-4N-23ECM,NULL,NULL,BEAVER,43.37,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,3,NE,C,03-04N-23ECM,2
7343E564-531E-E411-9F9D-00155D28EA07,Long-term Commercial,LT 3 SEC 3-4N-23ECM,NULL,NULL,BEAVER,43.31,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,3,NW,C,03-04N-23ECM,2
2181E284-531E-E411-9F9D-00155D28EA07,Long-term Commercial,LT 4 SEC 3-4N-23ECM,NULL,NULL,BEAVER,43.26,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,3,NW,C,03-04N-23ECM,2
2D486BA1-531E-E411-9F9D-00155D28EA07,Long-term Commercial,S/2NW/4 SEC 3-4N-23ECM,NULL,NULL,BEAVER,80,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,3,NW,C,03-04N-23ECM,2
D6F01EBE-531E-E411-9F9D-00155D28EA07,Long-term Commercial,S/2NE/4 SEC 3-4N-23ECM,NULL,NULL,BEAVER,80,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,3,NE,C,03-04N-23ECM,2
C1E31FE2-531E-E411-9F9D-00155D28EA07,Long-term Commercial,SW/4 SEC 3-4N-23ECM,NULL,NULL,BEAVER,160,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,3,SW,C,03-04N-23ECM,2
F536BFFD-531E-E411-9F9D-00155D28EA07,Long-term Commercial,SE/4 SEC 3-4N-23ECM,NULL,NULL,BEAVER,160,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,3,SE,C,03-04N-23ECM,2
62A3E819-541E-E411-9F9D-00155D28EA07,Long-term Commercial,LT 1 SEC 4-4N-23ECM,NULL,NULL,BEAVER,43.3,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,4,NE,C,04-04N-23ECM,2
385FC236-541E-E411-9F9D-00155D28EA07,Long-term Commercial,LT 2 SEC 4-4N-23ECM,NULL,NULL,BEAVER,43.17,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,4,NE,C,04-04N-23ECM,2
86215456-541E-E411-9F9D-00155D28EA07,Long-term Commercial,LT 3 SEC 4-4N-23ECM,NULL,NULL,BEAVER,43.02,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,4,NW,C,04-04N-23ECM,2
15E11573-541E-E411-9F9D-00155D28EA07,Long-term Commercial,LT 4 SEC 4-4N-23ECM,NULL,NULL,BEAVER,42.87,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,4,NW,C,04-04N-23ECM,2
B7AD4F8F-541E-E411-9F9D-00155D28EA07,Long-term Commercial,S/2NW/4 SEC 4-4N-23ECM,NULL,NULL,BEAVER,80,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,4,NW,C,04-04N-23ECM,2
74ED06AD-541E-E411-9F9D-00155D28EA07,Long-term Commercial,S/2NE/4 SEC 4-4N-23ECM,NULL,NULL,BEAVER,80,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,4,NE,C,04-04N-23ECM,2
73BB6CC8-541E-E411-9F9D-00155D28EA07,Long-term Commercial,SW/4 SEC 4-4N-23ECM,NULL,NULL,BEAVER,160,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,4,SW,C,04-04N-23ECM,2
7129CDE1-541E-E411-9F9D-00155D28EA07,Long-term Commercial,SE/4 SEC 4-4N-23ECM,NULL,NULL,BEAVER,160,NULL,DBF079AF-9F96-E011-82A2-00155D28E806,409193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,4,SE,C,04-04N-23ECM,2
8C76BB21-611E-E411-9F9D-00155D28EA07,Long-term Commercial,LT 2 SEC 5-4N-23ECM,NULL,NULL,BEAVER,42.32,NULL,12F179AF-9F96-E011-82A2-00155D28E806,409247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,5,NE,C,05-04N-23ECM,2
A061AF3E-611E-E411-9F9D-00155D28EA07,Long-term Commercial,LT 3 SEC 5-4N-23ECM,NULL,NULL,BEAVER,42.32,NULL,12F179AF-9F96-E011-82A2-00155D28E806,409247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,5,NW,C,05-04N-23ECM,2
C1D3905D-611E-E411-9F9D-00155D28EA07,Long-term Commercial,LT 4 SEC 5-4N-23ECM,NULL,NULL,BEAVER,42.32,NULL,12F179AF-9F96-E011-82A2-00155D28E806,409247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,5,NW,C,05-04N-23ECM,2
A3E53E7B-611E-E411-9F9D-00155D28EA07,Long-term Commercial,S/2NW/4 SEC 5-4N-23ECM,NULL,NULL,BEAVER,80,NULL,12F179AF-9F96-E011-82A2-00155D28E806,409247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,5,NW,C,05-04N-23ECM,2
7086199A-611E-E411-9F9D-00155D28EA07,Long-term Commercial,S/2NE/4 SEC 5-4N-23ECM,NULL,NULL,BEAVER,80,NULL,12F179AF-9F96-E011-82A2-00155D28E806,409247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,5,NE,C,05-04N-23ECM,2
74BF2EFC-611E-E411-9F9D-00155D28EA07,Long-term Commercial,SW/4 SEC 5-4N-23ECM,NULL,NULL,BEAVER,160,NULL,12F179AF-9F96-E011-82A2-00155D28E806,409247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,5,SW,C,05-04N-23ECM,2
2F8DCE19-621E-E411-9F9D-00155D28EA07,Long-term Commercial,SE/4 SEC 5-4N-23ECM,NULL,NULL,BEAVER,160,NULL,12F179AF-9F96-E011-82A2-00155D28E806,409247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,23,E,5,SE,C,05-04N-23ECM,2
74F3B54B-EB38-E411-B3E2-00155D28EA07,Long-term Commercial,"LOT 33 SHAWNEE SCHOOL LAND PLAT, IN S/2 & SE/4 NE/4 SEC 16-10N-02EIM.",{000323DF-BA1B-4CBE-BBD6-1A865D9C4ED8},00:00.0,POTTAWATOMIE,1.12,NULL,E52D9597-9F96-E011-82A2-00155D28E806,106474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,N,2,E,16,SW,I,16-10N-02EIM,2
BE60B081-E23C-E411-B3E2-00155D28EA07,Long-term Commercial,160 AC IN SE/4 SEC 36-29N-05WIM;  ,{C754FA9E-A51F-43E7-8333-3DF7DE733E60},00:00.0,GRANT,0,NULL,6C5137F4-E93C-E411-B3E2-00155D28EA07,109345,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,5,W,36,SE,I,36-29N-05WIM,2
BE60B081-E23C-E411-B3E2-00155D28EA07,Long-term Commercial,160 AC IN SE/4 SEC 36-29N-05WIM;  ,{C754FA9E-A51F-43E7-8333-3DF7DE733E60},00:00.0,GRANT,0,NULL,34B965E8-0A78-E511-B7B8-0050568E17E9,109381,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,5,W,36,SE,I,36-29N-05WIM,2
F771E4BF-E23C-E411-B3E2-00155D28EA07,Long-term Commercial,160 AC IN SW/4 SEC 36-29N-05WIM; ,NULL,NULL,GRANT,0,NULL,56D40239-EB3C-E411-B3E2-00155D28EA07,109346,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,5,W,36,SW,I,36-29N-05WIM,2
775F580B-E33C-E411-B3E2-00155D28EA07,Long-term Commercial,160 AC IN SE/4 SEC 13-28N-05WIM; ,NULL,NULL,GRANT,0,NULL,5F19B386-EB3C-E411-B3E2-00155D28EA07,209347,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,5,W,13,SE,I,13-28N-05WIM,2
CFB88C60-E33C-E411-B3E2-00155D28EA07,Long-term Commercial,160 AC IN SW/4 SEC-13-28N-05N; ,NULL,NULL,GRANT,0,NULL,854D0AC2-EB3C-E411-B3E2-00155D28EA07,209348,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,5,W,13,SW,I,13-28N-05WIM,2
A3B4559C-ADAB-E411-B344-00155D28EA0D,Long-term Commercial,SE/4 SEC 16-12N-6EIM,{948250F5-AF19-41E4-BD43-BF496B94611B},00:00.0,LINCOLN,160,NULL,25F2E249-9F96-E011-82A2-00155D28E806,100684,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,N,6,E,16,SE,I,16-12N-06EIM,2
487D383A-1D0B-E711-823B-0050568E17E9,Long-term Commercial,SE/4 SEC 36-6N-21WIM,{F317A416-539D-4ACD-B1DC-A4C8B4A5DA9A},00:00.0,GREER,160,NULL,CAA7C36D-9F96-E011-82A2-00155D28E806,101779,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,21,W,36,SE,I,36-06N-21WIM,2
44BB4685-1D0B-E711-823B-0050568E17E9,Long-term Commercial,NE/4 SEC 36-6N-21WIM,{C934AEA5-19AE-4DCC-AB52-46EE1A032582},00:00.0,GREER,160,NULL,CAA7C36D-9F96-E011-82A2-00155D28E806,101779,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,21,W,36,NE,I,36-06N-21WIM,2
956E6EC2-1D0B-E711-823B-0050568E17E9,Long-term Commercial,SW/4 SEC 36-6N-21WIM,{F317A416-539D-4ACD-B1DC-A4C8B4A5DA9A},00:00.0,GREER,160,NULL,CAA7C36D-9F96-E011-82A2-00155D28E806,101779,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,21,W,36,SW,I,36-06N-21WIM,2
55B7C327-1E0B-E711-823B-0050568E17E9,Long-term Commercial,NW/4 SEC 36-6N-21WIM (LESS 3.15 LTCL 106299)(LESS 31.03 AC ESMNT),{2A35BEEB-7927-442A-9524-0A5A18AA5BEF},00:00.0,GREER,125.82,NULL,CAA7C36D-9F96-E011-82A2-00155D28E806,101779,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,21,W,36,NW,I,36-06N-21WIM,2
F88D1949-230B-E711-823B-0050568E17E9,Long-term Commercial,SE/4 SEC 36-7N-18WIM,{3638CB21-B36C-4A8B-A77B-DD364731F2D2},00:00.0,KIOWA,0,NULL,032E9597-9F96-E011-82A2-00155D28E806,106485,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,N,18,W,36,SE,I,36-07N-18WIM,2
603D3D96-230B-E711-823B-0050568E17E9,Long-term Commercial,NE/4 SEC 36-7N-18WIM,{3638CB21-B36C-4A8B-A77B-DD364731F2D2},00:00.0,KIOWA,0,NULL,032E9597-9F96-E011-82A2-00155D28E806,106485,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,N,18,W,36,NE,I,36-07N-18WIM,2
C7A6D6CE-230B-E711-823B-0050568E17E9,Long-term Commercial,SW/4 SEC 36-7N-18WIM,{3638CB21-B36C-4A8B-A77B-DD364731F2D2},00:00.0,KIOWA,0,NULL,032E9597-9F96-E011-82A2-00155D28E806,106485,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,N,18,W,36,SW,I,36-07N-18WIM,2
D220FF04-250B-E711-823B-0050568E17E9,Long-term Commercial,NW/4 SEC 36-7N-18WIM (LESS 14.47 AC SOLD),{3638CB21-B36C-4A8B-A77B-DD364731F2D2},00:00.0,KIOWA,0,NULL,032E9597-9F96-E011-82A2-00155D28E806,106485,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,N,18,W,36,NW,I,36-07N-18WIM,2
438E8DB3-6A7E-E511-8E19-0050568E17E9,Long-term Commercial,"LOT 31 SHAWNEE SCHOOL LAND PLAT, IN S/2 & SE/4 NE/4 SEC 16-10N-02EIM.",{E357A5AC-278D-45EC-AABB-D858F016EE2F},00:00.0,POTTAWATOMIE,1.33,NULL,608AC6A2-6B7E-E511-8E19-0050568E17E9,109382,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,N,2,E,16,SW,I,16-10N-02EIM,2
C6A15524-6B7E-E511-8E19-0050568E17E9,Long-term Commercial,"LOT 32 SHAWNEE SCHOOL LAND PLAT, IN S/2 & SE/4 NE/4 SEC 16-10N-02EIM.",{B368DE70-11B6-43E7-9713-F3686CD683B4},00:00.0,POTTAWATOMIE,1.2,NULL,427573EF-6B7E-E511-8E19-0050568E17E9,109383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,N,2,E,16,SW,I,16-10N-02EIM,2
E7AD2708-268F-E611-8F06-0050568E17E9,Long-term Commercial,SE/4 SEC 22-12N-3WIM,{B8F6C5E0-95AC-4F29-B771-237C87E1B3F6},00:00.0,OKLAHOMA,3.82,NULL,F7546BA6-278F-E611-8F06-0050568E17E9,909408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,N,3,W,22,SE,I,22-12N-03WIM,2
CAE64FA6-E43B-E711-90FB-0050568E17E9,Long-term Commercial,APPROXIMATELY 300 ACRES M/L LOCATED IN     NW/4 NE/4 SE/4  SW/4 SECTION 16- 15N-7WIM. ,{1EFFABB6-697D-4E6C-BCD0-E1818038D40B},00:00.0,KINGFISHER,0,NULL,1E40057F-E53B-E711-90FB-0050568E17E9,109440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,N,7,W,16,NW NE SE SW,I,16-15N-07WIM,2
F044D6BF-C63F-E711-90FB-0050568E17E9,Long-term Commercial,106 AC MOL IN THE W/2 NE/4 AND W/2 E/2 NE/4 OF SECTION 16-15N-7WIM,{1EFFABB6-697D-4E6C-BCD0-E1818038D40B},00:00.0,KINGFISHER,106,NULL,1E40057F-E53B-E711-90FB-0050568E17E9,109440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,N,7,W,16,W2,I,16-15N-07WIM,2
9AC2DCC7-DE3F-E711-90FB-0050568E17E9,Long-term Commercial,E/2SE/4NW/4 & E/2E/2NE/4NW/4 OF SECTION 16-15N-07WIM CONTAINING 29 ACRES MOL.,{1EFFABB6-697D-4E6C-BCD0-E1818038D40B},00:00.0,KINGFISHER,29,NULL,1E40057F-E53B-E711-90FB-0050568E17E9,109440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,N,7,W,16,NW,I,16-15N-07WIM,2
E7E4BBF3-DE3F-E711-90FB-0050568E17E9,Long-term Commercial,E/2SW/4 OF SECTION 16-15N-07WIM CONTAINING 79 ACRES MOL,{1EFFABB6-697D-4E6C-BCD0-E1818038D40B},00:00.0,KINGFISHER,79,NULL,1E40057F-E53B-E711-90FB-0050568E17E9,109440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,N,7,W,16,SW,I,16-15N-07WIM,2
0FFA6927-DF3F-E711-90FB-0050568E17E9,Long-term Commercial,W/2 SE/4 SECTION 16-15N-07WIM CONTAINING 86 ACRES MOL.,{1EFFABB6-697D-4E6C-BCD0-E1818038D40B},00:00.0,KINGFISHER,86,NULL,1E40057F-E53B-E711-90FB-0050568E17E9,109440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,N,7,W,16,SE,I,16-15N-07WIM,2
34569AF8-D71A-E711-9187-0050568E17E9,Long-term Commercial,"NE/4 SEC 16-13N-05WIM, W/2 NE/4 less a tract – Parcel 4, NE/4 SE/4 NE/4 being a 1.11 acre parcel referred to as “Common Area A” in the Plat for Village Verde – Parcel 5, SE/4 SE/4 NE/4 being a 0.63 acre parcel referred to as “Common Area B” in the Plat for Village Verde - Parcel 6, NW/4 SE/4 NE/4 being a 0.33 acre parcel referred to as “Common Area C” in the Plat for Village Verde – Parcel 7, SW/4 NE/4 NE/4 being a 1.5 acre parcel referred to as “Common Area D” in the Plat for Village Verde – Parcel 8, NW/4 NE/4 NE/4 being a 1.24 acre parcel referred to as “Common Area E” in the Plat for Village Verde – Parcel 9.",{E75D69FF-D4BC-4E3E-A7D3-58E3C79E785B},00:00.0,CANADIAN,98.828,NULL,6E2D9597-9F96-E011-82A2-00155D28E806,106432,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,N,5,W,16,NE,I,16-13N-05WIM,2
