HoldingDetailID,LeaseType,LegalDescription,GISGlobalId,ApprovedforProd,CountyName,Acres,MineralsLeaseID,AuctionUnitID,LeaseNumber,MineralsAuctionDate,MineralsAwardDate,GrossAcres,NetAcres,TractNumber,MineralsAuctionID,TrustName,LocationDescription,Township,TownshipDirection,Range,RangeDirection,Section,QuarterDescription,Meridian,STRM,HoldingDetailTypeID
26F271B5-9F96-E011-82A2-00155D28E806,Agricultural,NW/4NE/4 SEC 17-4N-2ECM ,NULL,NULL,CIMARRON,40,NULL,1DF271B5-9F96-E011-82A2-00155D28E806,613163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Wheeless, 1 mile East and 5 miles North",4,N,2,E,17,NE,C,17-04N-02ECM,1
27F271B5-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 17-4N-2ECM,NULL,NULL,CIMARRON,160,NULL,1DF271B5-9F96-E011-82A2-00155D28E806,613163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Wheeless, 1 mile East and 5 miles North",4,N,2,E,17,NW,C,17-04N-02ECM,1
28F271B5-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 17-4N-2ECM,NULL,NULL,CIMARRON,160,NULL,1DF271B5-9F96-E011-82A2-00155D28E806,613163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Wheeless, 1 mile East and 5 miles North",4,N,2,E,17,SW,C,17-04N-02ECM,1
29F271B5-9F96-E011-82A2-00155D28E806,Agricultural,E/2SE/4 SEC 17-4N-2ECM,NULL,NULL,CIMARRON,80,NULL,1DF271B5-9F96-E011-82A2-00155D28E806,613163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Wheeless, 1 mile East and 5 miles North",4,N,2,E,17,SE,C,17-04N-02ECM,1
2AF271B5-9F96-E011-82A2-00155D28E806,Agricultural,SW/4SE/4 SEC 17-4N-2ECM,NULL,NULL,CIMARRON,40,NULL,1DF271B5-9F96-E011-82A2-00155D28E806,613163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Wheeless, 1 mile East and 5 miles North",4,N,2,E,17,SE,C,17-04N-02ECM,1
2BF271B5-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 20-4N-2ECM,NULL,NULL,CIMARRON,160,NULL,1DF271B5-9F96-E011-82A2-00155D28E806,613163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Wheeless, 1 mile East and 5 miles North",4,N,2,E,20,NW,C,20-04N-02ECM,1
2DF271B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 23-4N-2ECM,NULL,NULL,CIMARRON,160,NULL,2CF271B5-9F96-E011-82A2-00155D28E806,613188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Boise City, 16 miles West and 2 miles North to SE corner of property",4,N,2,E,23,NE,C,23-04N-02ECM,1
32F271B5-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 23-4N-2ECM,NULL,NULL,CIMARRON,160,NULL,2CF271B5-9F96-E011-82A2-00155D28E806,613188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Boise City, 16 miles West and 2 miles North to SE corner of property",4,N,2,E,23,SE,C,23-04N-02ECM,1
33F271B5-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 25-4N-2ECM,NULL,NULL,CIMARRON,160,NULL,2CF271B5-9F96-E011-82A2-00155D28E806,613188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Boise City, 16 miles West and 2 miles North to SE corner of property",4,N,2,E,25,NW,C,25-04N-02ECM,1
34F271B5-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 25-4N-2ECM,NULL,NULL,CIMARRON,160,NULL,2CF271B5-9F96-E011-82A2-00155D28E806,613188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Boise City, 16 miles West and 2 miles North to SE corner of property",4,N,2,E,25,SW,C,25-04N-02ECM,1
35F271B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 26-4N-2ECM,NULL,NULL,CIMARRON,160,NULL,2CF271B5-9F96-E011-82A2-00155D28E806,613188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Boise City, 16 miles West and 2 miles North to SE corner of property",4,N,2,E,26,NE,C,26-04N-02ECM,1
36F271B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 35-4N-2ECM,NULL,NULL,CIMARRON,160,NULL,2CF271B5-9F96-E011-82A2-00155D28E806,613188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Boise City, 16 miles West and 2 miles North to SE corner of property",4,N,2,E,35,NE,C,35-04N-02ECM,1
37F271B5-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 35-4N-2ECM,NULL,NULL,CIMARRON,160,NULL,2CF271B5-9F96-E011-82A2-00155D28E806,613188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Boise City, 16 miles West and 2 miles North to SE corner of property",4,N,2,E,35,NW,C,35-04N-02ECM,1
39F271B5-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 27-4N-2ECM,NULL,NULL,CIMARRON,160,NULL,38F271B5-9F96-E011-82A2-00155D28E806,613203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Wheeless, 5 miles East, 3 miles North and 1 mile West",4,N,2,E,27,NW,C,27-04N-02ECM,1
3DF271B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 28-4N-2ECM,NULL,NULL,CIMARRON,160,NULL,38F271B5-9F96-E011-82A2-00155D28E806,613203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Wheeless, 5 miles East, 3 miles North and 1 mile West",4,N,2,E,28,NE,C,28-04N-02ECM,1
3EF271B5-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 33-4N-2ECM,NULL,NULL,CIMARRON,160,NULL,38F271B5-9F96-E011-82A2-00155D28E806,613203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Wheeless, 5 miles East, 3 miles North and 1 mile West",4,N,2,E,33,SE,C,33-04N-02ECM,1
3FF271B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 34-4N-2ECM,NULL,NULL,CIMARRON,160,NULL,38F271B5-9F96-E011-82A2-00155D28E806,613203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Wheeless, 5 miles East, 3 miles North and 1 mile West",4,N,2,E,34,NE,C,34-04N-02ECM,1
41F271B5-9F96-E011-82A2-00155D28E806,Agricultural,E/2NW/4 SEC 28-4N-2ECM,NULL,NULL,CIMARRON,80,NULL,40F271B5-9F96-E011-82A2-00155D28E806,613208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Wheeless, 1 mile East and 3 miles North",4,N,2,E,28,NW,C,28-04N-02ECM,1
45F271B5-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 28-4N-2ECM,NULL,NULL,CIMARRON,160,NULL,40F271B5-9F96-E011-82A2-00155D28E806,613208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Wheeless, 1 mile East and 3 miles North",4,N,2,E,28,SW,C,28-04N-02ECM,1
46F271B5-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 29-4N-2ECM,NULL,NULL,CIMARRON,160,NULL,40F271B5-9F96-E011-82A2-00155D28E806,613208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Wheeless, 1 mile East and 3 miles North",4,N,2,E,29,NW,C,29-04N-02ECM,1
47F271B5-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 32-4N-2ECM,NULL,NULL,CIMARRON,160,NULL,40F271B5-9F96-E011-82A2-00155D28E806,613208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Wheeless, 1 mile East and 3 miles North",4,N,2,E,32,NW,C,32-04N-02ECM,1
48F271B5-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 33-4N-2ECM,NULL,NULL,CIMARRON,160,NULL,40F271B5-9F96-E011-82A2-00155D28E806,613208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Wheeless, 1 mile East and 3 miles North",4,N,2,E,33,SW,C,33-04N-02ECM,1
4EF271B5-9F96-E011-82A2-00155D28E806,Agricultural,LT 1 SEC 30-4N-2ECM,{986A7E96-8F99-4237-AE89-C8B0F8909C3D},00:00.0,CIMARRON,30.6,NULL,49F271B5-9F96-E011-82A2-00155D28E806,613215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Wheeless, 1 mile East and 3 miles North",4,N,2,E,30,NW,C,30-04N-02ECM,1
50F271B5-9F96-E011-82A2-00155D28E806,Agricultural,SW/4SW/4 SEC 12-5N-2ECM,NULL,NULL,CIMARRON,40,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,12,SW,C,12-05N-02ECM,1
55F271B5-9F96-E011-82A2-00155D28E806,Agricultural,N/2NE/4 SEC 22-5N-2ECM,NULL,NULL,CIMARRON,80,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,22,NE,C,22-05N-02ECM,1
56F271B5-9F96-E011-82A2-00155D28E806,Agricultural,E/2NW/4 SEC 22-5N-2ECM,NULL,NULL,CIMARRON,80,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,22,NW,C,22-05N-02ECM,1
57F271B5-9F96-E011-82A2-00155D28E806,Agricultural,N/2SE/4 SEC 27-5N-2ECM,{B965AEC0-600C-4416-9C8A-91A2877D6F84},00:00.0,CIMARRON,80,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,27,SE,C,27-05N-02ECM,1
58F271B5-9F96-E011-82A2-00155D28E806,Agricultural,SE/4SE/4 SEC 30-6N-2ECM,NULL,NULL,CIMARRON,40,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",6,N,2,E,30,SE,C,30-06N-02ECM,1
59F271B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 30-6N-2ECM,NULL,NULL,CIMARRON,160,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",6,N,2,E,30,NE,C,30-06N-02ECM,1
5AF271B5-9F96-E011-82A2-00155D28E806,Agricultural,N/2SE/4 SEC 30-6N-2ECM,NULL,NULL,CIMARRON,80,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",6,N,2,E,30,SE,C,30-06N-02ECM,1
5BF271B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 31-6N-2ECM,NULL,NULL,CIMARRON,160,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",6,N,2,E,31,NE,C,31-06N-02ECM,1
5CF271B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 32-6N-2ECM,NULL,NULL,CIMARRON,160,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",6,N,2,E,32,NE,C,32-06N-02ECM,1
5DF271B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 33-6N-2ECM,NULL,NULL,CIMARRON,160,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",6,N,2,E,33,NE,C,33-06N-02ECM,1
5EF271B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 26-5N-2ECM,NULL,NULL,CIMARRON,160,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,26,NE,C,26-05N-02ECM,1
5FF271B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 27-5N-2ECM,NULL,NULL,CIMARRON,160,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,27,NE,C,27-05N-02ECM,1
60F271B5-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 27-5N-2ECM,NULL,NULL,CIMARRON,160,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,27,NW,C,27-05N-02ECM,1
61F271B5-9F96-E011-82A2-00155D28E806,Agricultural,SW/4SE/4 SEC 27-5N-2ECM,NULL,NULL,CIMARRON,40,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,27,SE,C,27-05N-02ECM,1
62F271B5-9F96-E011-82A2-00155D28E806,Agricultural,LT 1 SEC 6-5N-2ECM,NULL,NULL,CIMARRON,39.39,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,6,NW,C,06-05N-02ECM,1
63F271B5-9F96-E011-82A2-00155D28E806,Agricultural,E/2SW/4 SEC 30-6N-2ECM,NULL,NULL,CIMARRON,80,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",6,N,2,E,30,SW,C,30-06N-02ECM,1
64F271B5-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 22-5N-2ECM,NULL,NULL,CIMARRON,160,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,22,SE,C,22-05N-02ECM,1
65F271B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 23-5N-2ECM,NULL,NULL,CIMARRON,160,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,23,NE,C,23-05N-02ECM,1
66F271B5-9F96-E011-82A2-00155D28E806,Agricultural,N/2NE/4 SEC 24-5N-2ECM,NULL,NULL,CIMARRON,80,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,24,NE,C,24-05N-02ECM,1
67F271B5-9F96-E011-82A2-00155D28E806,Agricultural,W/2NW/4 SEC 24-5N-2ECM,NULL,NULL,CIMARRON,80,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,24,NW,C,24-05N-02ECM,1
68F271B5-9F96-E011-82A2-00155D28E806,Agricultural,N/2SE/4 SEC 24-5N-2ECM,NULL,NULL,CIMARRON,80,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,24,SE,C,24-05N-02ECM,1
69F271B5-9F96-E011-82A2-00155D28E806,Agricultural,NW/4NW/4 SEC 25-5N-2ECM,NULL,NULL,CIMARRON,40,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,25,NW,C,25-05N-02ECM,1
6AF271B5-9F96-E011-82A2-00155D28E806,Agricultural,LT 3 SEC 6-5N-2ECM,NULL,NULL,CIMARRON,39.74,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,6,NW,C,06-05N-02ECM,1
6BF271B5-9F96-E011-82A2-00155D28E806,Agricultural,SW/4NE/4 SEC 18-5N-2ECM,NULL,NULL,CIMARRON,40,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,18,NE,C,18-05N-02ECM,1
6CF271B5-9F96-E011-82A2-00155D28E806,Agricultural,SE/4NW/4 SEC 18-5N-2ECM,NULL,NULL,CIMARRON,40,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,18,NW,C,18-05N-02ECM,1
6DF271B5-9F96-E011-82A2-00155D28E806,Agricultural,N/2SE/4 SEC 18-5N-2ECM (LESS 2.07 AC STCL 613771),NULL,NULL,CIMARRON,77.93,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 2 miles East and 1 1/2 miles South",5,N,2,E,18,SE,C,18-05N-02ECM,1
6EF271B5-9F96-E011-82A2-00155D28E806,Agricultural,SW/4NE/4 SEC 22-5N-2ECM,NULL,NULL,CIMARRON,40,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,22,NE,C,22-05N-02ECM,1
6FF271B5-9F96-E011-82A2-00155D28E806,Agricultural,SW/4NW/4 SEC 22-5N-2ECM,NULL,NULL,CIMARRON,40,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,22,NW,C,22-05N-02ECM,1
70F271B5-9F96-E011-82A2-00155D28E806,Agricultural,SE/4SE/4 SEC 11-5N-2ECM,NULL,NULL,CIMARRON,40,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,11,SE,C,11-05N-02ECM,1
71F271B5-9F96-E011-82A2-00155D28E806,Agricultural,LT 4 SEC 6-5N-2ECM,NULL,NULL,CIMARRON,40,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,6,NW,C,06-05N-02ECM,1
72F271B5-9F96-E011-82A2-00155D28E806,Agricultural,LT 4 SEC 5-5N-2ECM,NULL,NULL,CIMARRON,39.37,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,5,NW,C,05-05N-02ECM,1
73F271B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 14-5N-2ECM,NULL,NULL,CIMARRON,160,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,14,NE,C,14-05N-02ECM,1
74F271B5-9F96-E011-82A2-00155D28E806,Agricultural,SE/4NE/4 SEC 15-5N-2ECM,NULL,NULL,CIMARRON,40,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,15,NE,C,15-05N-02ECM,1
75F271B5-9F96-E011-82A2-00155D28E806,Agricultural,SE/4NW/4 SEC 15-5N-2ECM,NULL,NULL,CIMARRON,40,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,15,NW,C,15-05N-02ECM,1
76F271B5-9F96-E011-82A2-00155D28E806,Agricultural,N/2SE/4 SEC 5-5N-2ECM,NULL,NULL,CIMARRON,80,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,5,SE,C,05-05N-02ECM,1
77F271B5-9F96-E011-82A2-00155D28E806,Agricultural,LT 2 SEC 6-5N-2ECM,NULL,NULL,CIMARRON,39.57,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,6,NE,C,06-05N-02ECM,1
78F271B5-9F96-E011-82A2-00155D28E806,Agricultural,SE/4NW/4 SEC 6-5N-2ECM,NULL,NULL,CIMARRON,40,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,6,NW,C,06-05N-02ECM,1
79F271B5-9F96-E011-82A2-00155D28E806,Agricultural,E/2SW/4 SEC 6-5N-2ECM,NULL,NULL,CIMARRON,80,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,6,SW,C,06-05N-02ECM,1
7AF271B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 7-5N-2ECM,NULL,NULL,CIMARRON,160,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,7,NE,C,07-05N-02ECM,1
7BF271B5-9F96-E011-82A2-00155D28E806,Agricultural,S/2NW/4 SEC 11-5N-2ECM,NULL,NULL,CIMARRON,80,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,11,NW,C,11-05N-02ECM,1
7CF271B5-9F96-E011-82A2-00155D28E806,Agricultural,N/2NE/4 SEC 1-5N-2ECM,NULL,NULL,CIMARRON,80,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,1,NE,C,01-05N-02ECM,1
7DF271B5-9F96-E011-82A2-00155D28E806,Agricultural,S/2SE/4 SEC 1-5N-2ECM,NULL,NULL,CIMARRON,80,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,1,SE,C,01-05N-02ECM,1
7EF271B5-9F96-E011-82A2-00155D28E806,Agricultural,LT 3 SEC 4-5N-2ECM,NULL,NULL,CIMARRON,39.72,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,4,NW,C,04-05N-02ECM,1
7FF271B5-9F96-E011-82A2-00155D28E806,Agricultural,W/2SW/4 SEC 4-5N-6ECM,NULL,NULL,CIMARRON,80,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,4,SW,C,04-05N-02ECM,1
80F271B5-9F96-E011-82A2-00155D28E806,Agricultural,S/2NE/4 SEC 5-5N-2ECM,NULL,NULL,CIMARRON,80,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,5,NE,C,05-05N-02ECM,1
81F271B5-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 5-5N-2ECM,NULL,NULL,CIMARRON,160,NULL,4FF271B5-9F96-E011-82A2-00155D28E806,613239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 3 1/2 miles East",5,N,2,E,5,SW,C,05-05N-02ECM,1
83F271B5-9F96-E011-82A2-00155D28E806,Agricultural,LT 1 SEC 2-5N-2ECM,NULL,NULL,CIMARRON,39.93,NULL,82F271B5-9F96-E011-82A2-00155D28E806,613241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 8 miles East and 2 miles North",5,N,2,E,2,NE,C,02-05N-02ECM,1
88F271B5-9F96-E011-82A2-00155D28E806,Agricultural,LT 1 SEC 3-5N-2ECM,NULL,NULL,CIMARRON,39.42,NULL,82F271B5-9F96-E011-82A2-00155D28E806,613241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 8 miles East and 2 miles North",5,N,2,E,3,NW,C,03-05N-02ECM,1
89F271B5-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 35-6N-2ECM,NULL,NULL,CIMARRON,160,NULL,82F271B5-9F96-E011-82A2-00155D28E806,613241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 8 miles East and 2 miles North",6,N,2,E,35,NE,C,35-06N-02ECM,1
8AF271B5-9F96-E011-82A2-00155D28E806,Agricultural,LT 1 SEC 11-6N-2ECM,NULL,NULL,CIMARRON,15.02,NULL,82F271B5-9F96-E011-82A2-00155D28E806,613241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 8 miles East and 2 miles North",6,N,2,E,11,SE,C,11-06N-02ECM,1
8BF271B5-9F96-E011-82A2-00155D28E806,Agricultural,LT 1 SEC 12-6N-2ECM,NULL,NULL,CIMARRON,16.44,NULL,82F271B5-9F96-E011-82A2-00155D28E806,613241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 8 miles East and 2 miles North",6,N,2,E,12,SE,C,12-06N-02ECM,1
8CF271B5-9F96-E011-82A2-00155D28E806,Agricultural,SE/4NW/4 SEC 28-6N-2ECM,NULL,NULL,CIMARRON,40,NULL,82F271B5-9F96-E011-82A2-00155D28E806,613241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 8 miles East and 2 miles North",6,N,2,E,28,NW,C,28-06N-02ECM,1
8DF271B5-9F96-E011-82A2-00155D28E806,Agricultural,SW/4NE/4 SEC 28-6N-2ECM,NULL,NULL,CIMARRON,40,NULL,82F271B5-9F96-E011-82A2-00155D28E806,613241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 8 miles East and 2 miles North",6,N,2,E,28,NE,C,28-06N-02ECM,1
8EF271B5-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 28-6N-2ECM,NULL,NULL,CIMARRON,160,NULL,82F271B5-9F96-E011-82A2-00155D28E806,613241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 8 miles East and 2 miles North",6,N,2,E,28,SE,C,28-06N-02ECM,1
8FF271B5-9F96-E011-82A2-00155D28E806,Agricultural,E/2SW/4 SEC 28-6N-2ECM,NULL,NULL,CIMARRON,80,NULL,82F271B5-9F96-E011-82A2-00155D28E806,613241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Kenton, 8 miles East and 2 miles North",6,N,2,E,28,SW,C,28-06N-02ECM,1
